user_id,journey_id,touchpoint_id,touchpoint_sequence,touchpoint_date,source_day_int,channel,channel_stage,converted,conversion_date,sales_count,revenue,is_clicked,is_click_landed,source_campaign_id,source_publisher_id
2dbc9f50f14c529c2288b03c0a5c201f,D01_2dbc9f50f14c529c2288b03c0a5c201f,b9a3b42e00b98d3ba5aae1c0bb7dd1d3,2,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,2873756163,-2009345156.0
2dc01f661a9c9f4666320726799f7f4b,D01_2dc01f661a9c9f4666320726799f7f4b,ed10679c3f0a90a9f06e85d27258aaff,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,2261555632,-1081836694.0
2dc01f661a9c9f4666320726799f7f4b,D01_2dc01f661a9c9f4666320726799f7f4b,61b903a7875fca792519f58c89e29463,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,2261555632,-1081836694.0
2dc0630ddf2451a3d8ae023c561426c0,D01_2dc0630ddf2451a3d8ae023c561426c0,b8c54e60b6b2fec811f975636aac810c,1,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,1,1,986856553,-301376319.0
2dc0630ddf2451a3d8ae023c561426c0,D01_2dc0630ddf2451a3d8ae023c561426c0,f925f0612c57938f0fa956a7932fe234,2,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,1,1,986856553,-301376319.0
2dc591db1f9c6a60ba429cbd1b875314,D01_2dc591db1f9c6a60ba429cbd1b875314,a19edd3d174134f391d772bed5b5f962,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3139798037,332916476.0
2dc591db1f9c6a60ba429cbd1b875314,D01_2dc591db1f9c6a60ba429cbd1b875314,bb398712960535fc3e9ac7d595eed156,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,1725996908,332916476.0
2dc685a28b9a322fc0fa79d60742eba1,D01_2dc685a28b9a322fc0fa79d60742eba1,91ac709b6f437e23d0187f857cc55db6,1,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,1,1,2057298634,1083606781.0
2dc685a28b9a322fc0fa79d60742eba1,D01_2dc685a28b9a322fc0fa79d60742eba1,1d29ae611d86d3803e461a78e4d5efd4,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,2760794902,332916476.0
2dcaaa7846378528e091810591b44710,D01_2dcaaa7846378528e091810591b44710,90a94d3143678f5c7b29f8354afe5849,1,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,1,1,377360182,-1756320020.0
2dcaaa7846378528e091810591b44710,D01_2dcaaa7846378528e091810591b44710,1da80ef6919a7f758da48557a7fa7695,2,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,0,0,2943953240,-1756320020.0
2dcf26065489a19c30744df6fb887f92,D01_2dcf26065489a19c30744df6fb887f92,50fabee8056e91cb0ad432008db23998,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,120212688,1449057713.0
2dcf26065489a19c30744df6fb887f92,D01_2dcf26065489a19c30744df6fb887f92,ad05b7ead92901710158300f67b014a3,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,469846052,1449057713.0
2dd3197e833add933672cd6cbd7c0c10,D01_2dd3197e833add933672cd6cbd7c0c10,1c4d2e731d7e11849b84c1f0cde8434b,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,420324205,177863157.0
2dd3197e833add933672cd6cbd7c0c10,D01_2dd3197e833add933672cd6cbd7c0c10,0dc9d6d76f9767261b4088adefb85a36,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,420324205,471609546.0
2de26ef2b71b023be6db0ce2501ae248,D01_2de26ef2b71b023be6db0ce2501ae248,2e8c298274ce19efcdef6c70c38bf73e,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1468742063,1994437399.0
2de26ef2b71b023be6db0ce2501ae248,D01_2de26ef2b71b023be6db0ce2501ae248,219005f15a4d14e8132eed9ac79767f6,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,1468742063,332916476.0
2de9832429dabac7d8cbf2880967a1b2,D01_2de9832429dabac7d8cbf2880967a1b2,9ce80e14a9ecb83b9dddf6ba7eb07605,1,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,1,1,3050883759,1083606781.0
2de9832429dabac7d8cbf2880967a1b2,D01_2de9832429dabac7d8cbf2880967a1b2,59c07cdbef8f6e653c37900af6ed8ff2,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,93261300,332916476.0
2def3d19da392e7ee43a374e7d0e1d7b,D01_2def3d19da392e7ee43a374e7d0e1d7b,81a837b91a1aa9f1d04dc0f5da8814ab,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1037205398,-964734720.0
2def3d19da392e7ee43a374e7d0e1d7b,D01_2def3d19da392e7ee43a374e7d0e1d7b,d2c4f9c88353510149636f26b5444edd,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,2135232051,1396498727.0
2df326531cfe46a2dc61839162bf6bf8,D01_2df326531cfe46a2dc61839162bf6bf8,6cee3a21639091211ee6be90fff5dbb6,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,1468742063,332916476.0
2df326531cfe46a2dc61839162bf6bf8,D01_2df326531cfe46a2dc61839162bf6bf8,433e446d3d57025956bb90cce5373d03,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,1468742063,332916476.0
2dfd2490a55d2c17268a19db997f3130,D01_2dfd2490a55d2c17268a19db997f3130,d97c86cf2388a9b92bcf7031f6b1ccb6,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,0,2555306381,332916476.0
2dfd2490a55d2c17268a19db997f3130,D01_2dfd2490a55d2c17268a19db997f3130,ec921ae9f869422d14d6c190fe447bc2,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,2555306381,332916476.0
2e00d1975946895e169821f8fb49b38a,D01_2e00d1975946895e169821f8fb49b38a,098809c889cc4d9f782e1828698e9a43,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,328454820,332916476.0
2e00d1975946895e169821f8fb49b38a,D01_2e00d1975946895e169821f8fb49b38a,6205b76a08544a149db061499dd6562e,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,1805623723,332916476.0
2e0406103d5b91e114d3a56bf7f82cf1,D01_2e0406103d5b91e114d3a56bf7f82cf1,87f6912a4c9f124d9fabcdc3648b6ac3,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,119681643,296121079.0
2e0406103d5b91e114d3a56bf7f82cf1,D01_2e0406103d5b91e114d3a56bf7f82cf1,310b7aa56956dbbd176ac00379d7e19b,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,292303334,296121079.0
2e04da04b55d6484d8748107f35a50b8,D01_2e04da04b55d6484d8748107f35a50b8,df432f19f34a6a9a8688c18626e09edd,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,493304289,1210529292.0
2e04da04b55d6484d8748107f35a50b8,D01_2e04da04b55d6484d8748107f35a50b8,df02755c161bce9a1f3648192b19c4b7,2,2025-01-01,1,Publisher 05,Display placement,0,,0.0,0.0,1,1,15377478,379394596.0
2e0fd4fcda68289e855b5f57e50e33e7,D01_2e0fd4fcda68289e855b5f57e50e33e7,c1f8e0d88391e6e407a4a93e98b33add,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1575377555,1059326944.0
2e0fd4fcda68289e855b5f57e50e33e7,D01_2e0fd4fcda68289e855b5f57e50e33e7,97ec7dd384fee0e127729cf99380c67f,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1575377555,1059326944.0
2e17c1d51e8a2eb8afb34bac967557a1,D01_2e17c1d51e8a2eb8afb34bac967557a1,914b23a34a2ab8543b72fc83762e9d67,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,765286582,840133398.0
2e17c1d51e8a2eb8afb34bac967557a1,D01_2e17c1d51e8a2eb8afb34bac967557a1,d0b2ca11540c48077cb0dfd1edc9707d,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,765286582,1971576061.0
2e189c9b99efc87853cb6ba3ad4c8ebf,D01_2e189c9b99efc87853cb6ba3ad4c8ebf,830c719db8bff59fec439f20833e7dcd,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,4048612092,-1141930826.0
2e189c9b99efc87853cb6ba3ad4c8ebf,D01_2e189c9b99efc87853cb6ba3ad4c8ebf,cab4c23ca455b769fe67380fa43c6339,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,4048612092,-1141930826.0
2e21c8570180e76336b2cd02d154e353,D01_2e21c8570180e76336b2cd02d154e353,a34d77a41440ae014c7b21b0b7762474,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,1468742063,332916476.0
2e21c8570180e76336b2cd02d154e353,D01_2e21c8570180e76336b2cd02d154e353,c71bed3c01629554c99c88f93625cd74,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,3961923264,332916476.0
2e241b6659a77aecd0200e0aad1738d8,D01_2e241b6659a77aecd0200e0aad1738d8,3e80f35ce95de0928aa9b8074f3791df,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,0,2743230845,332916476.0
2e241b6659a77aecd0200e0aad1738d8,D01_2e241b6659a77aecd0200e0aad1738d8,55740335f0094c9a8f8695798cd66a16,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,3104316936,302179169.0
2e3123165b3dbca0bf2ecdf608597333,D01_2e3123165b3dbca0bf2ecdf608597333,c574c7d3f1ce19b16a82e7fb6cc5b97c,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,2724166669,1701150775.0
2e3123165b3dbca0bf2ecdf608597333,D01_2e3123165b3dbca0bf2ecdf608597333,84771a0d459f08ad1e3046c9978ef80e,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,216285703,1701150775.0
2e3123165b3dbca0bf2ecdf608597333,D01_2e3123165b3dbca0bf2ecdf608597333,646e8cd2ae47b25230b1aa822be01191,3,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,216285703,1701150775.0
2e32020fb79f3c427aaf1d67593ed816,D01_2e32020fb79f3c427aaf1d67593ed816,6bc96dbb386921b7359f427ed92a2658,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,3582562914,1505567863.0
2e32020fb79f3c427aaf1d67593ed816,D01_2e32020fb79f3c427aaf1d67593ed816,5c3e1dad9d9c5ae8ede4f1cf2d6ef4eb,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,3706763632,1505567863.0
2e39f0f53cc91b388cfac3f455262af0,D01_2e39f0f53cc91b388cfac3f455262af0,8198ece4eef7ef095a062bbd1bad8c60,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,3961923264,981030804.0
2e39f0f53cc91b388cfac3f455262af0,D01_2e39f0f53cc91b388cfac3f455262af0,d164f8fd75b1b5b06b3dc76315de9b00,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3961923264,332916476.0
2e3fbe4cddef6c8bac0269ab942ba17c,D01_2e3fbe4cddef6c8bac0269ab942ba17c,86b8570dec3ac72b40a01a439a0035f2,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,2546212028,890428517.0
2e3fbe4cddef6c8bac0269ab942ba17c,D01_2e3fbe4cddef6c8bac0269ab942ba17c,f76358435ae6d887129f56b6a20236e6,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,2546212028,890428517.0
2e4ae2ccccb5424b3f65c6445f9d0f12,D01_2e4ae2ccccb5424b3f65c6445f9d0f12,3b185c1feed7332fcb954b56909f9fb4,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,1966921025,1499177176.0
2e4ae2ccccb5424b3f65c6445f9d0f12,D01_2e4ae2ccccb5424b3f65c6445f9d0f12,8202342d6354d71869de07a6cc2f231b,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3558062286,332916476.0
2e5973c2e105bcc1e1aa1e870508d6d0,D01_2e5973c2e105bcc1e1aa1e870508d6d0,5bd472e48e2397d184cff84115fddbdc,1,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,741750170,-2009345156.0
2e5973c2e105bcc1e1aa1e870508d6d0,D01_2e5973c2e105bcc1e1aa1e870508d6d0,72b52479537d9af6220124e4119f8691,2,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,765244512,-2009345156.0
2e5ad33bb0a1a30b7d71f102b1448781,D01_2e5ad33bb0a1a30b7d71f102b1448781,8b518bd89095287d720b88e05d81343e,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,0,3492455854,332916476.0
2e5ad33bb0a1a30b7d71f102b1448781,D01_2e5ad33bb0a1a30b7d71f102b1448781,9a44519a63795887e7861642beaf470c,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3108941756,332916476.0
2e5f6055ba480ec13fe4f9abc08638c3,D01_2e5f6055ba480ec13fe4f9abc08638c3,0732a7fcab9fe5ccfce5fae6e89c5aba,1,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,1,1,3412419978,-1874912534.0
2e5f6055ba480ec13fe4f9abc08638c3,D01_2e5f6055ba480ec13fe4f9abc08638c3,db58bf1109d23c8ebd8d81237e243f0a,2,2025-01-01,1,Long-tail placements,Display placement,1,2025-01-01,1.0,120.0,1,1,3412419978,-1874912534.0
2e69435648efdb0bb37a78b1544ed4f0,D01_2e69435648efdb0bb37a78b1544ed4f0,85169dafd8e8bdca181d2f6d0997e3e8,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2035355134,-1164771631.0
2e69435648efdb0bb37a78b1544ed4f0,D01_2e69435648efdb0bb37a78b1544ed4f0,9e8c01e5367d0e267b844cb3508697a2,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2035355134,1112716259.0
2e7493e5aa2b9438fa766258f9b96b8c,D01_2e7493e5aa2b9438fa766258f9b96b8c,684eb238b52e3450f228cbb53e699609,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,899269546,283147328.0
2e7493e5aa2b9438fa766258f9b96b8c,D01_2e7493e5aa2b9438fa766258f9b96b8c,e9ca53d4432d717d0e8c735e9b0d3bc0,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,899269546,881904127.0
2e79d86684de938c2462a28b3aec4495,D01_2e79d86684de938c2462a28b3aec4495,05524dfbe37017548cb5cd2c091060eb,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1464557985,657699490.0
2e79d86684de938c2462a28b3aec4495,D01_2e79d86684de938c2462a28b3aec4495,33d11d24a6dc7f283f80ee28f48a8482,2,2025-01-01,1,Publisher 07,Display placement,0,,0.0,0.0,1,1,2462977510,-115994684.0
2e79d86684de938c2462a28b3aec4495,D01_2e79d86684de938c2462a28b3aec4495,fbb73bab5f419fa3881037e46c65f4ad,3,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,1203245560,1055033768.0
2e79d86684de938c2462a28b3aec4495,D01_2e79d86684de938c2462a28b3aec4495,35db5be1228a70b94e8098fb52094ec9,4,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,1192730815,1604002171.0
2e7b622dbe6d87e517b70fc0113bc982,D01_2e7b622dbe6d87e517b70fc0113bc982,4a4a664321c23a505328c31d27b54dcc,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1417489937,-335561833.0
2e7b622dbe6d87e517b70fc0113bc982,D01_2e7b622dbe6d87e517b70fc0113bc982,e4d29785dadc0454bfd3865810d51825,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,1417489937,-301376319.0
2e8319a72e71f2d91e3cf0fa54348953,D01_2e8319a72e71f2d91e3cf0fa54348953,b92ec94a4d5cf79799a6816cc80141f8,1,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,0,0,3230760029,1083606781.0
2e8319a72e71f2d91e3cf0fa54348953,D01_2e8319a72e71f2d91e3cf0fa54348953,3ae48e5b0421fe9d5481347f95a9d372,2,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,0,0,3230760029,1083606781.0
2e86d48bc75ed7c2379e56185bf405e8,D01_2e86d48bc75ed7c2379e56185bf405e8,8d862def9c118742afb31a217951ad3e,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,3548060852,332916476.0
2e86d48bc75ed7c2379e56185bf405e8,D01_2e86d48bc75ed7c2379e56185bf405e8,50f2761d7e9b246af159ee4a2181eeaa,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,3548060852,332916476.0
2e897c8e23f721152e95d63f8b02e55d,D01_2e897c8e23f721152e95d63f8b02e55d,973c2b0b133d6d77da9e06081463a986,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,4138944251,332916476.0
2e897c8e23f721152e95d63f8b02e55d,D01_2e897c8e23f721152e95d63f8b02e55d,90ae81715daded892e06030c16ad732e,2,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,1,1,1468742063,1083606781.0
2e897c8e23f721152e95d63f8b02e55d,D01_2e897c8e23f721152e95d63f8b02e55d,ca911b98b8cf4cbea407485ecf3d936d,3,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1468742063,302179169.0
2e8cfc915f75ef86f6509b7ad43e275c,D01_2e8cfc915f75ef86f6509b7ad43e275c,e45a32704867cbf616bb877c3626d67e,1,2025-01-01,1,Publisher 06,Display placement,0,,0.0,0.0,0,0,1889966577,121596034.0
2e8cfc915f75ef86f6509b7ad43e275c,D01_2e8cfc915f75ef86f6509b7ad43e275c,08ab8fba08c1925ce9f63ecc77d81c13,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1089836901,-294109091.0
2e95c2f27adda044294cb3947b7c1f63,D01_2e95c2f27adda044294cb3947b7c1f63,86ef1e16b8a4900db6337ab8d6d16d09,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,2017321919,332916476.0
2e95c2f27adda044294cb3947b7c1f63,D01_2e95c2f27adda044294cb3947b7c1f63,705e39f730b61e7167c545dd21819b9b,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,2017321919,332916476.0
2e95c2f27adda044294cb3947b7c1f63,D01_2e95c2f27adda044294cb3947b7c1f63,fca11c233fc9b24364de869d5a2c6b1d,3,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,1,2017321919,332916476.0
2e95c2f27adda044294cb3947b7c1f63,D01_2e95c2f27adda044294cb3947b7c1f63,a5eee422415c491535732813bcd11bef,4,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,2017321919,332916476.0
2ea13973624dd3c9dafc3f3e984bc238,D01_2ea13973624dd3c9dafc3f3e984bc238,179808ce2d52fe8e34bc3d8ae4dbce43,1,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,4240089990,-2009345156.0
2ea13973624dd3c9dafc3f3e984bc238,D01_2ea13973624dd3c9dafc3f3e984bc238,08675339fc45a50251274776e0c3f1c4,2,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,4240089990,-2009345156.0
2ea5dce9eace09cb552f883232ac5011,D01_2ea5dce9eace09cb552f883232ac5011,eaa2b0d435b340faf1da09b4992378d6,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3050883759,332916476.0
2ea5dce9eace09cb552f883232ac5011,D01_2ea5dce9eace09cb552f883232ac5011,75a0786aa2c544884c0ee440bced0348,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,3050883759,332916476.0
2eaa3fe3af2b582897644f68d4c40635,D01_2eaa3fe3af2b582897644f68d4c40635,feb87c70b445db186630d3a9c709d49c,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1658407591,856138022.0
2eaa3fe3af2b582897644f68d4c40635,D01_2eaa3fe3af2b582897644f68d4c40635,3fd66d5aca179f73368d8fcadf94a3fa,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1658407591,1505567863.0
2eaad5f25842301d2c95817f8be84540,D01_2eaad5f25842301d2c95817f8be84540,8d5269e853bc0453c139daaa70e29b62,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,626701081,1774166227.0
2eaad5f25842301d2c95817f8be84540,D01_2eaad5f25842301d2c95817f8be84540,f4465a7b71c9fb843985115abdda1e61,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,626701081,1774166227.0
2eaccac5f7f18083058b1956818ced07,D01_2eaccac5f7f18083058b1956818ced07,a4a539ec7487461c8b1e0cc25e59810a,1,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,0,0,3605845502,1083606781.0
2eaccac5f7f18083058b1956818ced07,D01_2eaccac5f7f18083058b1956818ced07,0ec993f7fd5b053903e63605eb590760,2,2025-01-01,1,Publisher 03,Display placement,0,,0.0,0.0,1,1,3605845502,1083606781.0
2eae2b9629f8811f356fef4ae67f4fcf,D01_2eae2b9629f8811f356fef4ae67f4fcf,4a7c92f7816abb33f082d9082b4efed5,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,3995666844,1362001691.0
2eae2b9629f8811f356fef4ae67f4fcf,D01_2eae2b9629f8811f356fef4ae67f4fcf,89123c3f3ac5a01193da4bb65c48f4bc,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,3995666844,1362001691.0
2eafc83be76027e58b98212287c9914c,D01_2eafc83be76027e58b98212287c9914c,5d95c301f15737647ccab74a6427f796,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,3578077069,-1993795004.0
2eafc83be76027e58b98212287c9914c,D01_2eafc83be76027e58b98212287c9914c,442ba398d2ce139667a9eb29f10fd7da,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,1658407591,-858285981.0
2eb1e0e09dc3401ef8c4706faaae45e1,D01_2eb1e0e09dc3401ef8c4706faaae45e1,9253fa8021802c61b071e0e58b18fae9,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,1,0,1468742063,332916476.0
2eb1e0e09dc3401ef8c4706faaae45e1,D01_2eb1e0e09dc3401ef8c4706faaae45e1,30cffa25a6a855006098c14b7609f397,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2520509632,-2057544864.0
2ebe85255f8cafa9f18c2c6bc6e0eb1d,D01_2ebe85255f8cafa9f18c2c6bc6e0eb1d,43023d1fdcbcdaf6800253ab08906fce,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,265075740,1719432133.0
2ebe85255f8cafa9f18c2c6bc6e0eb1d,D01_2ebe85255f8cafa9f18c2c6bc6e0eb1d,a11fa357c5dd8c18756b775b17176b98,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,3033767347,1719432133.0
2ebe85255f8cafa9f18c2c6bc6e0eb1d,D01_2ebe85255f8cafa9f18c2c6bc6e0eb1d,0eb79523c1cb1854a2c0cf72464a0305,3,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,1655482408,-1545353712.0
2ebfbb95e47fd8e86f15b12735f50b0b,D01_2ebfbb95e47fd8e86f15b12735f50b0b,09803128112f65b53fc01968887b64be,1,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,4209799575,-2009345156.0
2ebfbb95e47fd8e86f15b12735f50b0b,D01_2ebfbb95e47fd8e86f15b12735f50b0b,743b4f990d847c093ea7e8effb92d110,2,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,1,1,3455732102,-2009345156.0
2ec585442acbde14201618f66e3f36eb,D01_2ec585442acbde14201618f66e3f36eb,0d13e26ed3e4cc9c4689296277497808,1,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,1451850551,332916476.0
2ec585442acbde14201618f66e3f36eb,D01_2ec585442acbde14201618f66e3f36eb,1aeb25aca0801a529454a7c3f218d042,2,2025-01-01,1,Publisher 01,Display placement,0,,0.0,0.0,0,0,1451850551,332916476.0
2ec7d8fb0215e7c56967bafe2a8ac964,D01_2ec7d8fb0215e7c56967bafe2a8ac964,76eae9e13ddbfc1cd89a39ee6b90ce4a,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,2709630307,613766643.0
2ec7d8fb0215e7c56967bafe2a8ac964,D01_2ec7d8fb0215e7c56967bafe2a8ac964,0d0163a633dfcaa2549b431a5a4e9026,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,0,2709630307,613766643.0
2ecac74159afd7e486fa221e016a7497,D01_2ecac74159afd7e486fa221e016a7497,09779b101ad60b6a23de6a911dea5a50,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2468508693,-1662382429.0
2ecac74159afd7e486fa221e016a7497,D01_2ecac74159afd7e486fa221e016a7497,f7143bb71203b88b27ef855a5ebe9e0c,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2468508693,106290450.0
2ecac74159afd7e486fa221e016a7497,D01_2ecac74159afd7e486fa221e016a7497,3fa3d7d3ffb44901ae5950e8cd483abe,3,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,2468508693,916607744.0
2ecc5fbaf108f2c9f99b7cf6f7207710,D01_2ecc5fbaf108f2c9f99b7cf6f7207710,c2b35ac4409f0661141aabdd40b001b0,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,241770369,1530203451.0
2ecc5fbaf108f2c9f99b7cf6f7207710,D01_2ecc5fbaf108f2c9f99b7cf6f7207710,9c12d4a20a5711f865aa49b5f12b0d1c,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,0,0,241770369,1530203451.0
2ede50de498d5d96448b61d57e0a7700,D01_2ede50de498d5d96448b61d57e0a7700,c0a4c5881660abff3af36124c13a8217,1,2025-01-01,1,Publisher 05,Display placement,0,,0.0,0.0,0,0,1000036242,379394596.0
2ede50de498d5d96448b61d57e0a7700,D01_2ede50de498d5d96448b61d57e0a7700,3a8b96c859ec65e796b9c0370647ddf4,2,2025-01-01,1,Publisher 02,Display placement,0,,0.0,0.0,0,0,1000036242,-2009345156.0
2ee416372ef16d1d0ce4b8831ca54329,D01_2ee416372ef16d1d0ce4b8831ca54329,d99db17980341258c4736ecf046ba41f,1,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,716842325,31877028.0
2ee416372ef16d1d0ce4b8831ca54329,D01_2ee416372ef16d1d0ce4b8831ca54329,32572243b68cd35c8ba76e5bc975ce01,2,2025-01-01,1,Long-tail placements,Display placement,0,,0.0,0.0,1,1,716842325,31877028.0
