journey_id,user_id,converted,revenue,first_touch_date,last_touch_date,journey_length,path,path_string,days_in_journey
D01_466bb061e0c55f94538874f0d15b2850,466bb061e0c55f94538874f0d15b2850,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_466cf90e6185245bedef3961d61afea5,466cf90e6185245bedef3961d61afea5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_466e78e6945ffb006669339c975922cc,466e78e6945ffb006669339c975922cc,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4671c49298f4b1907d757f4e91ab57fa,4671c49298f4b1907d757f4e91ab57fa,0,0.0,2025-01-01,2025-01-01,5,"['Publisher 01', 'Publisher 01', 'Publisher 01', 'Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01 > Publisher 01 > Publisher 01 > Publisher 01,0
D01_4686e00f32eb36d2592b98801c69bb01,4686e00f32eb36d2592b98801c69bb01,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_468a457a17e68d73b055bacf289b69be,468a457a17e68d73b055bacf289b69be,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_468c59a1d44d6108b386af3185296a8c,468c59a1d44d6108b386af3185296a8c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_469afd04b09d4fb870cb74a4a2c7a08a,469afd04b09d4fb870cb74a4a2c7a08a,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_46a5b42c4048831a7fb394102421b1a5,46a5b42c4048831a7fb394102421b1a5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46aee3eb8109135a875867c600fb1071,46aee3eb8109135a875867c600fb1071,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Publisher 02']",Long-tail placements > Long-tail placements > Publisher 02,0
D01_46b15c019e96e77b3fbc34f11a284609,46b15c019e96e77b3fbc34f11a284609,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Long-tail placements']",Publisher 04 > Long-tail placements,0
D01_46cd8d20b6633567d6e97aa33cb4ac93,46cd8d20b6633567d6e97aa33cb4ac93,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46d16dcb35b6e5dafcd428264ffd327f,46d16dcb35b6e5dafcd428264ffd327f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46d1aafd3ae675aa566732aca1c750d7,46d1aafd3ae675aa566732aca1c750d7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46d418fdf7299aca83197748f68733f8,46d418fdf7299aca83197748f68733f8,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_46d48f540f2194efeb5f138f378a1c2b,46d48f540f2194efeb5f138f378a1c2b,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_46e18fe7711aa8d5c63b120f2465a6fc,46e18fe7711aa8d5c63b120f2465a6fc,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_46e81b071a7ab38d76a40fd0392e8dff,46e81b071a7ab38d76a40fd0392e8dff,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46f6dae3cb7eb7d496efd68bdec743f0,46f6dae3cb7eb7d496efd68bdec743f0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_46f832305fc572b0b2a799bf7fcc14ee,46f832305fc572b0b2a799bf7fcc14ee,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4700f470566917ec8063134ca2a59830,4700f470566917ec8063134ca2a59830,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4701e0bad2b3ae3ccf261ce6993b15af,4701e0bad2b3ae3ccf261ce6993b15af,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4702ff3ca5b6f8f54942f3f04005c7b8,4702ff3ca5b6f8f54942f3f04005c7b8,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4704a70fd7a1165b3344b8090bfb92f0,4704a70fd7a1165b3344b8090bfb92f0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_47053fff3bc3e0fe7306e53db64e3543,47053fff3bc3e0fe7306e53db64e3543,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_470708219347419a95afeb38bcf6c20f,470708219347419a95afeb38bcf6c20f,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_4709eb82fb7c516d1d9d96e71b98c4f3,4709eb82fb7c516d1d9d96e71b98c4f3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_470cd176ff81a237ac5c183795505b31,470cd176ff81a237ac5c183795505b31,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_470d6330b4ad7549d1366cbeb812363f,470d6330b4ad7549d1366cbeb812363f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4710c3b9ed35e0c56cf15ef9c326d644,4710c3b9ed35e0c56cf15ef9c326d644,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_471528b731955c1e1c0b7b3fd26aba31,471528b731955c1e1c0b7b3fd26aba31,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4716210cd75f645150d305b5f9aaab0f,4716210cd75f645150d305b5f9aaab0f,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_471994bafc1bfd405bb79a0028154d1d,471994bafc1bfd405bb79a0028154d1d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4720346a912ae392dc912e4f50eaf4e2,4720346a912ae392dc912e4f50eaf4e2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47274d30c901677f794edaedef42f533,47274d30c901677f794edaedef42f533,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4728b43fdc783033f03fd7625bedbfed,4728b43fdc783033f03fd7625bedbfed,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_4730dfff13034c0a9f43844169838304,4730dfff13034c0a9f43844169838304,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_47327a244ad99afdcc94b86f05a9c7b9,47327a244ad99afdcc94b86f05a9c7b9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47329a908e7396c4ddce69a7ca2486bd,47329a908e7396c4ddce69a7ca2486bd,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47341d4760bf1ae675227bcb2db1f98a,47341d4760bf1ae675227bcb2db1f98a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4738b78b45e381723f97ab786a0d04ef,4738b78b45e381723f97ab786a0d04ef,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_473ce58e25ada279df839ccd7b6b1d68,473ce58e25ada279df839ccd7b6b1d68,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_474dfcd94c008e7c8759ca9dd5b1edae,474dfcd94c008e7c8759ca9dd5b1edae,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47528152028eaf138aee8cdab8aa21a7,47528152028eaf138aee8cdab8aa21a7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4753961b848a6eb31e539dc7ac260feb,4753961b848a6eb31e539dc7ac260feb,0,0.0,2025-01-01,2025-01-01,4,"['Publisher 01', 'Publisher 01', 'Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 01 > Publisher 01 > Publisher 03,0
D01_47553ae36358b6df3be32a4c38e3c112,47553ae36358b6df3be32a4c38e3c112,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4756d6f131faebe1ca2778210eaee0b1,4756d6f131faebe1ca2778210eaee0b1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_47580c9534d885a1a7922f59aeac7d50,47580c9534d885a1a7922f59aeac7d50,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_4760c3333a4eccf81a0946f33d1ae22b,4760c3333a4eccf81a0946f33d1ae22b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47697074c2f13ef24a59e75f6621160c,47697074c2f13ef24a59e75f6621160c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_476c6e866550d5572e514d275a69a80e,476c6e866550d5572e514d275a69a80e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_4770e7718fdd6dd6f31845b524166984,4770e7718fdd6dd6f31845b524166984,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_4775d5cafd5109f03a19fd48a409699b,4775d5cafd5109f03a19fd48a409699b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 07']",Long-tail placements > Publisher 07,0
D01_47887faa052926728b85c1fe3da81711,47887faa052926728b85c1fe3da81711,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_479af56771dd4abbad9f6730df43ed58,479af56771dd4abbad9f6730df43ed58,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_479f3c23995ba95ef22533ab37cd4a72,479f3c23995ba95ef22533ab37cd4a72,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_479f40a70e1d93470b480b5b5d5c2b3d,479f40a70e1d93470b480b5b5d5c2b3d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 01']",Publisher 03 > Publisher 01,0
D01_47a939cb16b775a34c99dc7a6ec22c50,47a939cb16b775a34c99dc7a6ec22c50,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_47aaa70ccecfaa0b12d0b1a77b2eb04e,47aaa70ccecfaa0b12d0b1a77b2eb04e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47ae7daca818dce4a35bdb39f4f67c5a,47ae7daca818dce4a35bdb39f4f67c5a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47bb2ea8d44009cdbc850f78721f88e3,47bb2ea8d44009cdbc850f78721f88e3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47c4528059eca26040ff39c5bda2a31d,47c4528059eca26040ff39c5bda2a31d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47c5a36fe7a7fc883712fd0fbb76d533,47c5a36fe7a7fc883712fd0fbb76d533,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_47ccf2af6f34668f807fc504547a1c10,47ccf2af6f34668f807fc504547a1c10,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47d0ce7be1621d67e66b8e7c30524e43,47d0ce7be1621d67e66b8e7c30524e43,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_47d0dc7a0f537e0e14bde72a341c19e8,47d0dc7a0f537e0e14bde72a341c19e8,1,120.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47d412e9a8b35dad0ab3b08224363bbc,47d412e9a8b35dad0ab3b08224363bbc,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47d905f175b48dde44ef0bc7bb48c1a2,47d905f175b48dde44ef0bc7bb48c1a2,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_47df06e483924ecea26f0aba5df6c7f9,47df06e483924ecea26f0aba5df6c7f9,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 04']",Publisher 04 > Publisher 04,0
D01_47e0a38433655e40bc0cc691c3c8e77c,47e0a38433655e40bc0cc691c3c8e77c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_47e0c845659e084591cf58081ff6a174,47e0c845659e084591cf58081ff6a174,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47e279d3fe9bd192e30df616cd15817e,47e279d3fe9bd192e30df616cd15817e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 02']",Long-tail placements > Publisher 02,0
D01_47e2e5c0a3584db26b9c1e8f50622ed8,47e2e5c0a3584db26b9c1e8f50622ed8,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47e57f546e51d53b52b1cd48c6035abc,47e57f546e51d53b52b1cd48c6035abc,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_47fbea7dda6dd67c208981a76d796cdf,47fbea7dda6dd67c208981a76d796cdf,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4800b4efe2ddfdada74ca36dd63db610,4800b4efe2ddfdada74ca36dd63db610,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_4809d51057047886e3b93a528fe3bc0b,4809d51057047886e3b93a528fe3bc0b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4809f70e17aaeb22c3bf6f11a8bc69db,4809f70e17aaeb22c3bf6f11a8bc69db,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_481ce561904412309c8e3313ba6e0a0e,481ce561904412309c8e3313ba6e0a0e,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_4824935c537ab82a6e1f838a929942ca,4824935c537ab82a6e1f838a929942ca,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_482c3dbadaac00d12eadba6da7c64e47,482c3dbadaac00d12eadba6da7c64e47,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 01']",Publisher 03 > Publisher 01,0
D01_48471a2b6f5805b67ac3dbdf8003cf95,48471a2b6f5805b67ac3dbdf8003cf95,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_4847c310470a170a3db0dc78f3bb9d3b,4847c310470a170a3db0dc78f3bb9d3b,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_4848cdef4d0f4cac3421132ea82a36e3,4848cdef4d0f4cac3421132ea82a36e3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_484d4d6abbf5f0adfeea682170bad9b7,484d4d6abbf5f0adfeea682170bad9b7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4867849a7e8ebf24d5f2b98724386963,4867849a7e8ebf24d5f2b98724386963,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_487817d5389990385e99b80388331b7e,487817d5389990385e99b80388331b7e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 08']",Long-tail placements > Publisher 08,0
D01_487a1e3be7d0bf9c1e39317cdb49cd56,487a1e3be7d0bf9c1e39317cdb49cd56,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48812c4691a17015bb1d0bc4937d40ff,48812c4691a17015bb1d0bc4937d40ff,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4881a79a1ce0ea6db71895b51a43646b,4881a79a1ce0ea6db71895b51a43646b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4881aee1920393b897461ad11e87b1b9,4881aee1920393b897461ad11e87b1b9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_488da48e599fa4732765cdde165d0e81,488da48e599fa4732765cdde165d0e81,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_488dcfaa3839fb2b04af3979872cf376,488dcfaa3839fb2b04af3979872cf376,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48986f4c3efae8fe5adcd113f8cc2f30,48986f4c3efae8fe5adcd113f8cc2f30,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_489b0fbd2c1aceee95d0de665c2bbd8f,489b0fbd2c1aceee95d0de665c2bbd8f,0,0.0,2025-01-01,2025-01-01,4,"['Publisher 03', 'Publisher 03', 'Publisher 01', 'Long-tail placements']",Publisher 03 > Publisher 03 > Publisher 01 > Long-tail placements,0
D01_489b8972ef2421126765f425b7f37e81,489b8972ef2421126765f425b7f37e81,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48a63ac10c2bb9c6792f4f27d8772099,48a63ac10c2bb9c6792f4f27d8772099,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48b121661e80b6ffa11cc8f75ce67095,48b121661e80b6ffa11cc8f75ce67095,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48b25e4f91d833fcbef1ab1f61bb8688,48b25e4f91d833fcbef1ab1f61bb8688,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48b3a5fc3a05c9ca1e7a32d083b3e7e2,48b3a5fc3a05c9ca1e7a32d083b3e7e2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48bdb384b067b60acc0335c1acbe5280,48bdb384b067b60acc0335c1acbe5280,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_48c3fadda316462d71996c56615f4254,48c3fadda316462d71996c56615f4254,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 06', 'Publisher 06', 'Publisher 06']",Publisher 06 > Publisher 06 > Publisher 06,0
D01_48c546f5b3465258c987528e7b4e7bd1,48c546f5b3465258c987528e7b4e7bd1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48c6847e30745db1353c9736f663fae0,48c6847e30745db1353c9736f663fae0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48c6b24090b3719f4ed3356dd728659c,48c6b24090b3719f4ed3356dd728659c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48c9a7256607503f35f1c70fc8748bbc,48c9a7256607503f35f1c70fc8748bbc,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48db2ef8fd4a46c9b75c36f2b55583ac,48db2ef8fd4a46c9b75c36f2b55583ac,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 06', 'Publisher 06', 'Publisher 06']",Publisher 06 > Publisher 06 > Publisher 06,0
D01_48e40844427fdbb692f1681603786414,48e40844427fdbb692f1681603786414,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Publisher 02', 'Publisher 02']",Long-tail placements > Publisher 02 > Publisher 02,0
D01_48e7493c48c5492bf40932af6bd6209d,48e7493c48c5492bf40932af6bd6209d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48e78ae4dca29ab19cf6aa617abfb50f,48e78ae4dca29ab19cf6aa617abfb50f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_48f52aa596a0fe28f8a314ef1c94c57d,48f52aa596a0fe28f8a314ef1c94c57d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 08', 'Publisher 08']",Publisher 08 > Publisher 08,0
D01_48f85f074f22610755deda07e0477dfc,48f85f074f22610755deda07e0477dfc,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48f87e0840964c2540c98c7cc3f49596,48f87e0840964c2540c98c7cc3f49596,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_48fa2fc0e08baa7e37689c7e3775d975,48fa2fc0e08baa7e37689c7e3775d975,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 06']",Long-tail placements > Publisher 06,0
D01_48fa9c929a6d2eb2b0119e2c9eea2e5e,48fa9c929a6d2eb2b0119e2c9eea2e5e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_48fbd91ccd22b77b5c4abab591446134,48fbd91ccd22b77b5c4abab591446134,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_49008a868dc1f02c1c54ea6a20b41177,49008a868dc1f02c1c54ea6a20b41177,1,120.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_4900ae6c5888b28ae60ce40123504997,4900ae6c5888b28ae60ce40123504997,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 04', 'Long-tail placements', 'Long-tail placements']",Publisher 04 > Long-tail placements > Long-tail placements,0
D01_490a84fa716dae5880b7610b2905658a,490a84fa716dae5880b7610b2905658a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_490b207ca90651ceefa858a7dab5b91e,490b207ca90651ceefa858a7dab5b91e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4914013c97c30158e2b75566782993f0,4914013c97c30158e2b75566782993f0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4919f5dfc4665ff1986809c335b66afd,4919f5dfc4665ff1986809c335b66afd,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_491b3070f35101d5b719a3a8b22b1642,491b3070f35101d5b719a3a8b22b1642,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_4921fe89eda39f84916227cd9c307359,4921fe89eda39f84916227cd9c307359,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 01', 'Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01 > Publisher 01,0
D01_4922b6ba597ce9fff06721fa054a20a3,4922b6ba597ce9fff06721fa054a20a3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_49283c9351dc1e8408d49ade0f2b2957,49283c9351dc1e8408d49ade0f2b2957,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_492bc175681d445ff2d86948169b02f6,492bc175681d445ff2d86948169b02f6,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_4941b283144d19b06dd85c53456929e0,4941b283144d19b06dd85c53456929e0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
