journey_id,user_id,converted,revenue,first_touch_date,last_touch_date,journey_length,path,path_string,days_in_journey
J001955,U001955,0,0.0,2026-01-28,2026-02-22,7,"['Affiliate', 'Paid Social', 'Paid Social', 'Email', 'Direct', 'Referral', 'Paid Social']",Affiliate > Paid Social > Paid Social > Email > Direct > Referral > Paid Social,25
J001956,U001956,1,160.93,2026-02-04,2026-02-18,4,"['Paid Social', 'Paid Search', 'Email', 'Organic Search']",Paid Social > Paid Search > Email > Organic Search,14
J001957,U001957,0,0.0,2026-02-14,2026-02-15,2,"['Paid Social', 'Display']",Paid Social > Display,1
J001958,U001958,0,0.0,2026-02-22,2026-02-22,1,['Paid Social'],Paid Social,0
J001959,U001959,0,0.0,2026-03-10,2026-03-12,2,"['Paid Search', 'Direct']",Paid Search > Direct,2
J001960,U001960,0,0.0,2026-02-28,2026-03-05,3,"['Paid Social', 'Organic Search', 'Paid Search']",Paid Social > Organic Search > Paid Search,5
J001961,U001961,0,0.0,2026-02-06,2026-02-15,5,"['Display', 'Organic Search', 'Referral', 'Email', 'Organic Search']",Display > Organic Search > Referral > Email > Organic Search,9
J001962,U001962,0,0.0,2026-01-04,2026-01-04,2,"['Affiliate', 'Direct']",Affiliate > Direct,0
J001963,U001963,0,0.0,2026-02-01,2026-02-17,7,"['Display', 'Paid Social', 'Affiliate', 'Direct', 'Organic Search', 'Display', 'Paid Search']",Display > Paid Social > Affiliate > Direct > Organic Search > Display > Paid Search,16
J001964,U001964,0,0.0,2026-02-18,2026-02-18,1,['Organic Search'],Organic Search,0
J001965,U001965,1,294.59,2026-02-23,2026-03-03,5,"['Direct', 'Affiliate', 'Direct', 'Display', 'Organic Search']",Direct > Affiliate > Direct > Display > Organic Search,8
J001966,U001966,0,0.0,2026-03-12,2026-03-19,3,"['Display', 'Affiliate', 'Organic Search']",Display > Affiliate > Organic Search,7
J001967,U001967,0,0.0,2026-03-08,2026-03-14,3,"['Paid Search', 'Organic Search', 'Email']",Paid Search > Organic Search > Email,6
J001968,U001968,1,139.64,2026-02-10,2026-02-15,4,"['Paid Search', 'Paid Search', 'Organic Search', 'Paid Search']",Paid Search > Paid Search > Organic Search > Paid Search,5
J001969,U001969,0,0.0,2026-03-03,2026-03-10,4,"['Paid Search', 'Direct', 'Display', 'Organic Search']",Paid Search > Direct > Display > Organic Search,7
J001970,U001970,0,0.0,2026-01-16,2026-01-17,3,"['Referral', 'Email', 'Paid Search']",Referral > Email > Paid Search,1
J001971,U001971,0,0.0,2026-01-09,2026-01-22,4,"['Email', 'Display', 'Email', 'Paid Search']",Email > Display > Email > Paid Search,13
J001972,U001972,0,0.0,2026-01-23,2026-01-25,2,"['Paid Search', 'Organic Search']",Paid Search > Organic Search,2
J001973,U001973,0,0.0,2026-03-09,2026-03-15,3,"['Paid Social', 'Email', 'Referral']",Paid Social > Email > Referral,6
J001974,U001974,0,0.0,2026-02-18,2026-02-24,3,"['Display', 'Paid Search', 'Paid Search']",Display > Paid Search > Paid Search,6
J001975,U001975,0,0.0,2026-01-12,2026-01-12,1,['Email'],Email,0
J001976,U001976,0,0.0,2026-01-24,2026-01-29,3,"['Display', 'Paid Search', 'Paid Search']",Display > Paid Search > Paid Search,5
J001977,U001977,0,0.0,2026-02-13,2026-02-17,3,"['Display', 'Direct', 'Organic Search']",Display > Direct > Organic Search,4
J001978,U001978,0,0.0,2026-02-26,2026-03-05,4,"['Direct', 'Paid Search', 'Direct', 'Organic Search']",Direct > Paid Search > Direct > Organic Search,7
J001979,U001979,0,0.0,2026-02-25,2026-02-26,2,"['Display', 'Paid Social']",Display > Paid Social,1
J001980,U001980,0,0.0,2026-02-23,2026-02-24,2,"['Display', 'Direct']",Display > Direct,1
J001981,U001981,1,261.8,2026-02-21,2026-03-02,5,"['Email', 'Organic Search', 'Affiliate', 'Organic Search', 'Paid Search']",Email > Organic Search > Affiliate > Organic Search > Paid Search,9
J001982,U001982,0,0.0,2026-01-14,2026-01-23,5,"['Organic Search', 'Display', 'Paid Social', 'Organic Search', 'Email']",Organic Search > Display > Paid Social > Organic Search > Email,9
J001983,U001983,0,0.0,2026-02-23,2026-02-23,1,['Display'],Display,0
J001984,U001984,1,117.71,2026-03-03,2026-03-05,2,"['Organic Search', 'Direct']",Organic Search > Direct,2
J001985,U001985,0,0.0,2026-01-19,2026-01-19,1,['Email'],Email,0
J001986,U001986,0,0.0,2026-01-06,2026-01-17,5,"['Paid Search', 'Organic Search', 'Email', 'Organic Search', 'Paid Social']",Paid Search > Organic Search > Email > Organic Search > Paid Social,11
J001987,U001987,0,0.0,2026-02-04,2026-02-04,1,['Display'],Display,0
J001988,U001988,1,220.92,2026-02-28,2026-03-17,5,"['Email', 'Affiliate', 'Email', 'Referral', 'Email']",Email > Affiliate > Email > Referral > Email,17
J001989,U001989,0,0.0,2026-01-08,2026-01-08,1,['Referral'],Referral,0
J001990,U001990,0,0.0,2026-02-07,2026-02-14,4,"['Organic Search', 'Affiliate', 'Organic Search', 'Paid Social']",Organic Search > Affiliate > Organic Search > Paid Social,7
J001991,U001991,0,0.0,2026-02-14,2026-02-20,3,"['Organic Search', 'Email', 'Direct']",Organic Search > Email > Direct,6
J001992,U001992,0,0.0,2026-02-19,2026-02-22,3,"['Email', 'Direct', 'Email']",Email > Direct > Email,3
J001993,U001993,1,184.81,2026-02-07,2026-02-23,8,"['Referral', 'Paid Social', 'Email', 'Paid Search', 'Paid Search', 'Organic Search', 'Direct', 'Direct']",Referral > Paid Social > Email > Paid Search > Paid Search > Organic Search > Direct > Direct,16
J001994,U001994,0,0.0,2026-02-20,2026-02-20,1,['Referral'],Referral,0
J001995,U001995,0,0.0,2026-02-03,2026-02-05,2,"['Display', 'Referral']",Display > Referral,2
J001996,U001996,1,274.73,2026-01-16,2026-01-20,3,"['Paid Social', 'Email', 'Email']",Paid Social > Email > Email,4
J001997,U001997,0,0.0,2026-01-15,2026-01-18,3,"['Paid Social', 'Email', 'Referral']",Paid Social > Email > Referral,3
J001998,U001998,1,369.6,2026-01-27,2026-01-31,2,"['Organic Search', 'Email']",Organic Search > Email,4
J001999,U001999,0,0.0,2026-02-04,2026-02-16,6,"['Display', 'Referral', 'Direct', 'Direct', 'Affiliate', 'Paid Search']",Display > Referral > Direct > Direct > Affiliate > Paid Search,12
J002000,U002000,0,0.0,2026-01-21,2026-01-28,3,"['Paid Social', 'Organic Search', 'Paid Search']",Paid Social > Organic Search > Paid Search,7
J002001,U002001,0,0.0,2026-03-03,2026-03-06,3,"['Paid Social', 'Email', 'Direct']",Paid Social > Email > Direct,3
J002002,U002002,0,0.0,2026-02-16,2026-02-21,3,"['Paid Social', 'Organic Search', 'Email']",Paid Social > Organic Search > Email,5
J002003,U002003,0,0.0,2026-02-14,2026-02-14,1,['Paid Social'],Paid Social,0
J002004,U002004,0,0.0,2026-03-03,2026-03-10,4,"['Direct', 'Referral', 'Display', 'Direct']",Direct > Referral > Display > Direct,7
J002005,U002005,0,0.0,2026-02-12,2026-02-12,1,['Display'],Display,0
J002006,U002006,0,0.0,2026-02-15,2026-02-16,3,"['Paid Social', 'Direct', 'Organic Search']",Paid Social > Direct > Organic Search,1
J002007,U002007,0,0.0,2026-02-18,2026-02-18,1,['Direct'],Direct,0
J002008,U002008,0,0.0,2026-02-19,2026-02-19,2,"['Referral', 'Email']",Referral > Email,0
J002009,U002009,0,0.0,2026-02-27,2026-03-06,4,"['Display', 'Email', 'Organic Search', 'Direct']",Display > Email > Organic Search > Direct,7
J002010,U002010,0,0.0,2026-02-11,2026-02-17,4,"['Organic Search', 'Direct', 'Direct', 'Referral']",Organic Search > Direct > Direct > Referral,6
J002011,U002011,0,0.0,2026-01-08,2026-01-12,2,"['Email', 'Affiliate']",Email > Affiliate,4
J002012,U002012,0,0.0,2026-02-08,2026-02-13,2,"['Display', 'Paid Search']",Display > Paid Search,5
J002013,U002013,0,0.0,2026-02-20,2026-03-07,6,"['Paid Search', 'Paid Social', 'Email', 'Paid Search', 'Email', 'Direct']",Paid Search > Paid Social > Email > Paid Search > Email > Direct,15
J002014,U002014,0,0.0,2026-02-16,2026-02-21,4,"['Affiliate', 'Email', 'Organic Search', 'Display']",Affiliate > Email > Organic Search > Display,5
J002015,U002015,0,0.0,2026-02-08,2026-02-10,2,"['Display', 'Organic Search']",Display > Organic Search,2
J002016,U002016,0,0.0,2026-01-12,2026-01-20,3,"['Paid Social', 'Paid Social', 'Direct']",Paid Social > Paid Social > Direct,8
J002017,U002017,0,0.0,2026-01-08,2026-01-21,5,"['Paid Search', 'Affiliate', 'Paid Social', 'Direct', 'Paid Social']",Paid Search > Affiliate > Paid Social > Direct > Paid Social,13
J002018,U002018,1,150.6,2026-01-26,2026-02-10,7,"['Paid Social', 'Display', 'Organic Search', 'Email', 'Direct', 'Paid Search', 'Affiliate']",Paid Social > Display > Organic Search > Email > Direct > Paid Search > Affiliate,15
J002019,U002019,0,0.0,2026-03-01,2026-03-08,3,"['Direct', 'Display', 'Referral']",Direct > Display > Referral,7
J002020,U002020,0,0.0,2026-02-25,2026-02-25,2,"['Affiliate', 'Paid Search']",Affiliate > Paid Search,0
J002021,U002021,0,0.0,2026-02-27,2026-03-10,4,"['Display', 'Direct', 'Direct', 'Paid Search']",Display > Direct > Direct > Paid Search,11
J002022,U002022,0,0.0,2026-02-27,2026-02-27,1,['Paid Social'],Paid Social,0
J002023,U002023,0,0.0,2026-02-12,2026-02-15,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,3
J002024,U002024,0,0.0,2026-02-07,2026-02-14,3,"['Display', 'Organic Search', 'Direct']",Display > Organic Search > Direct,7
J002025,U002025,0,0.0,2026-02-15,2026-02-25,5,"['Organic Search', 'Paid Search', 'Paid Search', 'Display', 'Email']",Organic Search > Paid Search > Paid Search > Display > Email,10
J002026,U002026,0,0.0,2026-02-26,2026-03-04,4,"['Organic Search', 'Paid Search', 'Paid Search', 'Paid Search']",Organic Search > Paid Search > Paid Search > Paid Search,6
J002027,U002027,0,0.0,2026-01-21,2026-01-21,2,"['Paid Social', 'Referral']",Paid Social > Referral,0
J002028,U002028,0,0.0,2026-01-21,2026-01-21,1,['Paid Search'],Paid Search,0
J002029,U002029,0,0.0,2026-01-08,2026-01-10,2,"['Display', 'Paid Search']",Display > Paid Search,2
J002030,U002030,0,0.0,2026-03-14,2026-03-20,4,"['Paid Search', 'Paid Search', 'Direct', 'Display']",Paid Search > Paid Search > Direct > Display,6
J002031,U002031,0,0.0,2026-01-10,2026-01-15,3,"['Email', 'Paid Search', 'Direct']",Email > Paid Search > Direct,5
J002032,U002032,0,0.0,2026-02-26,2026-02-27,2,"['Email', 'Direct']",Email > Direct,1
J002033,U002033,0,0.0,2026-02-15,2026-02-21,4,"['Display', 'Direct', 'Affiliate', 'Direct']",Display > Direct > Affiliate > Direct,6
J002034,U002034,0,0.0,2026-01-04,2026-01-13,4,"['Display', 'Paid Social', 'Paid Search', 'Direct']",Display > Paid Social > Paid Search > Direct,9
J002035,U002035,0,0.0,2026-02-25,2026-02-25,1,['Paid Search'],Paid Search,0
J002036,U002036,0,0.0,2026-02-09,2026-02-09,1,['Paid Social'],Paid Social,0
J002037,U002037,0,0.0,2026-03-11,2026-03-30,5,"['Display', 'Affiliate', 'Organic Search', 'Referral', 'Direct']",Display > Affiliate > Organic Search > Referral > Direct,19
J002038,U002038,0,0.0,2026-01-24,2026-02-03,3,"['Direct', 'Display', 'Paid Search']",Direct > Display > Paid Search,10
J002039,U002039,0,0.0,2026-02-13,2026-02-19,3,"['Paid Search', 'Paid Search', 'Paid Social']",Paid Search > Paid Search > Paid Social,6
J002040,U002040,0,0.0,2026-01-22,2026-02-02,4,"['Paid Social', 'Email', 'Paid Search', 'Affiliate']",Paid Social > Email > Paid Search > Affiliate,11
J002041,U002041,0,0.0,2026-02-27,2026-03-13,7,"['Organic Search', 'Paid Social', 'Direct', 'Paid Search', 'Email', 'Organic Search', 'Paid Search']",Organic Search > Paid Social > Direct > Paid Search > Email > Organic Search > Paid Search,14
J002042,U002042,0,0.0,2026-01-24,2026-01-25,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,1
J002043,U002043,0,0.0,2026-02-08,2026-02-17,3,"['Direct', 'Organic Search', 'Direct']",Direct > Organic Search > Direct,9
J002044,U002044,0,0.0,2026-03-03,2026-03-08,4,"['Paid Search', 'Referral', 'Organic Search', 'Direct']",Paid Search > Referral > Organic Search > Direct,5
J002045,U002045,0,0.0,2026-02-04,2026-02-08,3,"['Paid Search', 'Email', 'Paid Search']",Paid Search > Email > Paid Search,4
J002046,U002046,0,0.0,2026-02-24,2026-03-02,4,"['Paid Social', 'Display', 'Paid Social', 'Direct']",Paid Social > Display > Paid Social > Direct,6
J002047,U002047,0,0.0,2026-03-08,2026-03-09,2,"['Display', 'Direct']",Display > Direct,1
J002048,U002048,0,0.0,2026-02-12,2026-02-27,7,"['Paid Search', 'Affiliate', 'Paid Search', 'Direct', 'Organic Search', 'Paid Search', 'Paid Search']",Paid Search > Affiliate > Paid Search > Direct > Organic Search > Paid Search > Paid Search,15
J002049,U002049,0,0.0,2026-01-26,2026-01-27,2,"['Paid Social', 'Email']",Paid Social > Email,1
J002050,U002050,0,0.0,2026-01-25,2026-01-25,1,['Direct'],Direct,0
J002051,U002051,0,0.0,2026-02-23,2026-03-09,5,"['Display', 'Affiliate', 'Direct', 'Paid Social', 'Paid Search']",Display > Affiliate > Direct > Paid Social > Paid Search,14
J002052,U002052,0,0.0,2026-03-08,2026-03-16,4,"['Paid Search', 'Referral', 'Email', 'Direct']",Paid Search > Referral > Email > Direct,8
J002053,U002053,0,0.0,2026-02-11,2026-02-11,1,['Display'],Display,0
J002054,U002054,0,0.0,2026-02-06,2026-02-24,7,"['Paid Social', 'Paid Search', 'Organic Search', 'Affiliate', 'Paid Search', 'Referral', 'Paid Search']",Paid Social > Paid Search > Organic Search > Affiliate > Paid Search > Referral > Paid Search,18
J002055,U002055,0,0.0,2026-02-12,2026-02-12,1,['Paid Social'],Paid Social,0
J002056,U002056,0,0.0,2026-02-15,2026-02-16,3,"['Display', 'Paid Social', 'Organic Search']",Display > Paid Social > Organic Search,1
J002057,U002057,0,0.0,2026-02-23,2026-03-03,3,"['Organic Search', 'Paid Social', 'Affiliate']",Organic Search > Paid Social > Affiliate,8
J002058,U002058,0,0.0,2026-02-03,2026-02-10,3,"['Paid Social', 'Email', 'Display']",Paid Social > Email > Display,7
J002059,U002059,0,0.0,2026-01-14,2026-01-18,3,"['Organic Search', 'Referral', 'Paid Social']",Organic Search > Referral > Paid Social,4
J002060,U002060,1,81.9,2026-01-28,2026-02-05,4,"['Organic Search', 'Paid Search', 'Display', 'Email']",Organic Search > Paid Search > Display > Email,8
J002061,U002061,0,0.0,2026-01-11,2026-01-15,2,"['Paid Search', 'Paid Search']",Paid Search > Paid Search,4
J002062,U002062,0,0.0,2026-03-02,2026-03-02,1,['Display'],Display,0
J002063,U002063,0,0.0,2026-02-10,2026-02-10,1,['Organic Search'],Organic Search,0
J002064,U002064,0,0.0,2026-02-14,2026-02-23,4,"['Display', 'Email', 'Email', 'Direct']",Display > Email > Email > Direct,9
J002065,U002065,1,191.18,2026-03-06,2026-03-21,5,"['Email', 'Email', 'Paid Search', 'Paid Search', 'Referral']",Email > Email > Paid Search > Paid Search > Referral,15
J002066,U002066,0,0.0,2026-01-06,2026-01-09,2,"['Referral', 'Paid Search']",Referral > Paid Search,3
J002067,U002067,0,0.0,2026-01-10,2026-01-17,3,"['Paid Search', 'Paid Search', 'Paid Social']",Paid Search > Paid Search > Paid Social,7
J002068,U002068,0,0.0,2026-02-02,2026-02-07,4,"['Organic Search', 'Organic Search', 'Direct', 'Email']",Organic Search > Organic Search > Direct > Email,5
J002069,U002069,0,0.0,2026-02-13,2026-02-22,3,"['Display', 'Paid Social', 'Direct']",Display > Paid Social > Direct,9
J002070,U002070,0,0.0,2026-01-31,2026-02-13,5,"['Paid Social', 'Affiliate', 'Email', 'Email', 'Organic Search']",Paid Social > Affiliate > Email > Email > Organic Search,13
J002071,U002071,0,0.0,2026-02-21,2026-03-03,5,"['Paid Social', 'Organic Search', 'Email', 'Organic Search', 'Paid Search']",Paid Social > Organic Search > Email > Organic Search > Paid Search,10
J002072,U002072,0,0.0,2026-02-21,2026-02-27,4,"['Paid Search', 'Affiliate', 'Direct', 'Email']",Paid Search > Affiliate > Direct > Email,6
J002073,U002073,0,0.0,2026-02-17,2026-02-20,3,"['Organic Search', 'Organic Search', 'Organic Search']",Organic Search > Organic Search > Organic Search,3
J002074,U002074,0,0.0,2026-01-28,2026-01-31,2,"['Organic Search', 'Organic Search']",Organic Search > Organic Search,3
J002075,U002075,0,0.0,2026-01-30,2026-02-07,4,"['Email', 'Organic Search', 'Paid Search', 'Affiliate']",Email > Organic Search > Paid Search > Affiliate,8
J002076,U002076,1,106.12,2026-01-11,2026-01-13,2,"['Organic Search', 'Direct']",Organic Search > Direct,2
J002077,U002077,0,0.0,2026-03-08,2026-03-12,2,"['Display', 'Email']",Display > Email,4
J002078,U002078,0,0.0,2026-02-23,2026-03-03,4,"['Organic Search', 'Referral', 'Direct', 'Paid Search']",Organic Search > Referral > Direct > Paid Search,8
J002079,U002079,0,0.0,2026-02-26,2026-03-05,3,"['Direct', 'Organic Search', 'Direct']",Direct > Organic Search > Direct,7
J002080,U002080,0,0.0,2026-01-29,2026-01-29,2,"['Paid Search', 'Display']",Paid Search > Display,0
J002081,U002081,0,0.0,2026-02-06,2026-02-09,2,"['Organic Search', 'Paid Search']",Organic Search > Paid Search,3
J002082,U002082,0,0.0,2026-01-17,2026-01-18,2,"['Paid Social', 'Organic Search']",Paid Social > Organic Search,1
J002083,U002083,0,0.0,2026-01-23,2026-01-31,6,"['Referral', 'Display', 'Email', 'Organic Search', 'Organic Search', 'Email']",Referral > Display > Email > Organic Search > Organic Search > Email,8
J002084,U002084,0,0.0,2026-01-19,2026-02-04,7,"['Display', 'Organic Search', 'Paid Search', 'Display', 'Paid Search', 'Direct', 'Paid Search']",Display > Organic Search > Paid Search > Display > Paid Search > Direct > Paid Search,16
J002085,U002085,0,0.0,2026-01-05,2026-01-08,2,"['Referral', 'Paid Social']",Referral > Paid Social,3
J002086,U002086,0,0.0,2026-01-18,2026-01-28,6,"['Email', 'Display', 'Direct', 'Paid Social', 'Email', 'Display']",Email > Display > Direct > Paid Social > Email > Display,10
J002087,U002087,0,0.0,2026-02-03,2026-02-03,1,['Organic Search'],Organic Search,0
J002088,U002088,0,0.0,2026-03-05,2026-03-15,6,"['Referral', 'Paid Social', 'Organic Search', 'Referral', 'Email', 'Affiliate']",Referral > Paid Social > Organic Search > Referral > Email > Affiliate,10
J002089,U002089,0,0.0,2026-02-07,2026-02-13,3,"['Paid Search', 'Affiliate', 'Paid Social']",Paid Search > Affiliate > Paid Social,6
J002090,U002090,0,0.0,2026-01-19,2026-01-19,1,['Organic Search'],Organic Search,0
J002091,U002091,0,0.0,2026-01-17,2026-01-22,4,"['Paid Social', 'Paid Social', 'Email', 'Paid Social']",Paid Social > Paid Social > Email > Paid Social,5
J002092,U002092,0,0.0,2026-02-07,2026-02-12,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,5
J002093,U002093,0,0.0,2026-02-07,2026-02-14,3,"['Direct', 'Display', 'Affiliate']",Direct > Display > Affiliate,7
J002094,U002094,0,0.0,2026-02-08,2026-02-11,4,"['Paid Search', 'Paid Social', 'Paid Search', 'Direct']",Paid Search > Paid Social > Paid Search > Direct,3
J002095,U002095,0,0.0,2026-03-07,2026-03-07,1,['Direct'],Direct,0
J002096,U002096,0,0.0,2026-01-26,2026-02-01,3,"['Display', 'Paid Search', 'Paid Search']",Display > Paid Search > Paid Search,6
J002097,U002097,0,0.0,2026-01-23,2026-01-31,4,"['Referral', 'Email', 'Display', 'Paid Search']",Referral > Email > Display > Paid Search,8
J002098,U002098,0,0.0,2026-02-06,2026-02-09,2,"['Paid Search', 'Referral']",Paid Search > Referral,3
J002099,U002099,0,0.0,2026-02-08,2026-02-15,4,"['Display', 'Display', 'Affiliate', 'Paid Search']",Display > Display > Affiliate > Paid Search,7
J002100,U002100,0,0.0,2026-01-10,2026-01-17,5,"['Affiliate', 'Referral', 'Direct', 'Organic Search', 'Direct']",Affiliate > Referral > Direct > Organic Search > Direct,7
J002101,U002101,0,0.0,2026-03-04,2026-03-16,4,"['Email', 'Paid Search', 'Paid Social', 'Paid Search']",Email > Paid Search > Paid Social > Paid Search,12
J002102,U002102,0,0.0,2026-02-11,2026-02-18,4,"['Direct', 'Direct', 'Email', 'Paid Search']",Direct > Direct > Email > Paid Search,7
J002103,U002103,0,0.0,2026-03-01,2026-03-05,3,"['Affiliate', 'Paid Search', 'Affiliate']",Affiliate > Paid Search > Affiliate,4
J002104,U002104,0,0.0,2026-01-15,2026-01-15,1,['Organic Search'],Organic Search,0
J002105,U002105,0,0.0,2026-02-13,2026-02-13,1,['Display'],Display,0
J002106,U002106,0,0.0,2026-02-22,2026-02-22,1,['Display'],Display,0
J002107,U002107,0,0.0,2026-02-27,2026-03-09,5,"['Paid Social', 'Organic Search', 'Direct', 'Paid Search', 'Affiliate']",Paid Social > Organic Search > Direct > Paid Search > Affiliate,10
J002108,U002108,0,0.0,2026-02-17,2026-02-19,3,"['Email', 'Affiliate', 'Organic Search']",Email > Affiliate > Organic Search,2
J002109,U002109,1,266.93,2026-02-26,2026-03-03,3,"['Paid Social', 'Email', 'Organic Search']",Paid Social > Email > Organic Search,5
J002110,U002110,1,114.44,2026-03-02,2026-03-11,3,"['Organic Search', 'Paid Search', 'Display']",Organic Search > Paid Search > Display,9
J002111,U002111,0,0.0,2026-02-01,2026-02-18,7,"['Paid Search', 'Organic Search', 'Direct', 'Direct', 'Paid Social', 'Email', 'Paid Search']",Paid Search > Organic Search > Direct > Direct > Paid Social > Email > Paid Search,17
J002112,U002112,0,0.0,2026-01-08,2026-01-09,3,"['Paid Social', 'Organic Search', 'Direct']",Paid Social > Organic Search > Direct,1
J002113,U002113,0,0.0,2026-01-22,2026-01-26,2,"['Organic Search', 'Display']",Organic Search > Display,4
J002114,U002114,0,0.0,2026-03-10,2026-03-18,3,"['Paid Search', 'Display', 'Affiliate']",Paid Search > Display > Affiliate,8
J002115,U002115,1,94.87,2026-01-10,2026-01-21,4,"['Display', 'Email', 'Organic Search', 'Direct']",Display > Email > Organic Search > Direct,11
J002116,U002116,0,0.0,2026-01-30,2026-01-30,1,['Paid Social'],Paid Social,0
J002117,U002117,1,170.04,2026-03-08,2026-03-14,3,"['Paid Search', 'Paid Social', 'Direct']",Paid Search > Paid Social > Direct,6
J002118,U002118,0,0.0,2026-01-23,2026-02-06,5,"['Email', 'Paid Social', 'Paid Search', 'Direct', 'Organic Search']",Email > Paid Social > Paid Search > Direct > Organic Search,14
J002119,U002119,0,0.0,2026-02-05,2026-02-05,2,"['Paid Search', 'Direct']",Paid Search > Direct,0
J002120,U002120,0,0.0,2026-01-07,2026-01-26,6,"['Email', 'Referral', 'Paid Search', 'Paid Search', 'Email', 'Organic Search']",Email > Referral > Paid Search > Paid Search > Email > Organic Search,19
J002121,U002121,1,77.94,2026-03-11,2026-03-17,6,"['Direct', 'Referral', 'Paid Search', 'Organic Search', 'Organic Search', 'Paid Search']",Direct > Referral > Paid Search > Organic Search > Organic Search > Paid Search,6
J002122,U002122,0,0.0,2026-01-05,2026-01-08,2,"['Email', 'Affiliate']",Email > Affiliate,3
J002123,U002123,0,0.0,2026-01-21,2026-01-21,1,['Paid Search'],Paid Search,0
J002124,U002124,0,0.0,2026-03-02,2026-03-05,2,"['Display', 'Referral']",Display > Referral,3
J002125,U002125,0,0.0,2026-01-15,2026-01-18,2,"['Paid Social', 'Email']",Paid Social > Email,3
J002126,U002126,0,0.0,2026-02-01,2026-02-09,5,"['Paid Search', 'Referral', 'Email', 'Referral', 'Paid Search']",Paid Search > Referral > Email > Referral > Paid Search,8
J002127,U002127,0,0.0,2026-01-27,2026-02-07,4,"['Paid Social', 'Organic Search', 'Display', 'Direct']",Paid Social > Organic Search > Display > Direct,11
J002128,U002128,0,0.0,2026-01-06,2026-01-08,3,"['Organic Search', 'Organic Search', 'Direct']",Organic Search > Organic Search > Direct,2
J002129,U002129,1,233.86,2026-03-02,2026-03-05,4,"['Email', 'Organic Search', 'Paid Social', 'Paid Search']",Email > Organic Search > Paid Social > Paid Search,3
J002130,U002130,0,0.0,2026-01-05,2026-01-08,4,"['Display', 'Direct', 'Organic Search', 'Direct']",Display > Direct > Organic Search > Direct,3
J002131,U002131,0,0.0,2026-01-26,2026-01-31,2,"['Organic Search', 'Paid Search']",Organic Search > Paid Search,5
J002132,U002132,0,0.0,2026-02-22,2026-03-06,4,"['Organic Search', 'Organic Search', 'Email', 'Paid Social']",Organic Search > Organic Search > Email > Paid Social,12
J002133,U002133,0,0.0,2026-03-09,2026-03-09,2,"['Affiliate', 'Organic Search']",Affiliate > Organic Search,0
J002134,U002134,0,0.0,2026-02-01,2026-02-09,6,"['Display', 'Paid Social', 'Paid Search', 'Affiliate', 'Paid Social', 'Paid Search']",Display > Paid Social > Paid Search > Affiliate > Paid Social > Paid Search,8
J002135,U002135,0,0.0,2026-01-25,2026-01-28,4,"['Display', 'Paid Search', 'Referral', 'Direct']",Display > Paid Search > Referral > Direct,3
J002136,U002136,0,0.0,2026-03-12,2026-03-16,5,"['Organic Search', 'Email', 'Affiliate', 'Referral', 'Organic Search']",Organic Search > Email > Affiliate > Referral > Organic Search,4
J002137,U002137,0,0.0,2026-02-24,2026-03-05,3,"['Paid Social', 'Affiliate', 'Direct']",Paid Social > Affiliate > Direct,9
J002138,U002138,0,0.0,2026-02-24,2026-03-03,5,"['Paid Social', 'Organic Search', 'Direct', 'Organic Search', 'Organic Search']",Paid Social > Organic Search > Direct > Organic Search > Organic Search,7
J002139,U002139,1,166.89,2026-03-09,2026-03-16,5,"['Display', 'Email', 'Paid Search', 'Display', 'Referral']",Display > Email > Paid Search > Display > Referral,7
J002140,U002140,0,0.0,2026-01-22,2026-02-05,6,"['Organic Search', 'Direct', 'Paid Search', 'Direct', 'Display', 'Email']",Organic Search > Direct > Paid Search > Direct > Display > Email,14
J002141,U002141,0,0.0,2026-03-01,2026-03-04,3,"['Display', 'Email', 'Paid Search']",Display > Email > Paid Search,3
J002142,U002142,0,0.0,2026-03-11,2026-03-16,4,"['Paid Social', 'Organic Search', 'Display', 'Email']",Paid Social > Organic Search > Display > Email,5
J002143,U002143,0,0.0,2026-01-18,2026-01-28,5,"['Referral', 'Email', 'Direct', 'Paid Search', 'Paid Search']",Referral > Email > Direct > Paid Search > Paid Search,10
J002144,U002144,0,0.0,2026-01-12,2026-01-14,2,"['Paid Social', 'Affiliate']",Paid Social > Affiliate,2
J002145,U002145,1,174.0,2026-01-14,2026-01-18,3,"['Organic Search', 'Paid Search', 'Paid Search']",Organic Search > Paid Search > Paid Search,4
J002146,U002146,0,0.0,2026-03-06,2026-03-14,4,"['Direct', 'Display', 'Paid Search', 'Organic Search']",Direct > Display > Paid Search > Organic Search,8
J002147,U002147,0,0.0,2026-01-06,2026-01-06,1,['Paid Search'],Paid Search,0
J002148,U002148,0,0.0,2026-01-09,2026-01-18,4,"['Referral', 'Paid Search', 'Email', 'Affiliate']",Referral > Paid Search > Email > Affiliate,9
J002149,U002149,1,180.76,2026-02-10,2026-02-16,5,"['Display', 'Paid Social', 'Referral', 'Direct', 'Email']",Display > Paid Social > Referral > Direct > Email,6
J002150,U002150,0,0.0,2026-03-04,2026-03-15,5,"['Paid Social', 'Affiliate', 'Paid Social', 'Email', 'Paid Search']",Paid Social > Affiliate > Paid Social > Email > Paid Search,11
