user_id,journey_id,touchpoint_id,touchpoint_sequence,touchpoint_date,channel,channel_stage,converted,conversion_probability,conversion_date,revenue
U000388,J000388,J000388_T02,2,2026-02-20,Paid Social,Awareness,1,0.16938,2026-02-22,183.64
U000388,J000388,J000388_T03,3,2026-02-21,Paid Search,Consideration,1,0.16938,2026-02-22,183.64
U000389,J000389,J000389_T01,1,2026-03-07,Organic Search,Consideration,0,0.08471,,0.0
U000389,J000389,J000389_T02,2,2026-03-08,Paid Search,Consideration,0,0.08471,,0.0
U000389,J000389,J000389_T03,3,2026-03-12,Organic Search,Consideration,0,0.08471,,0.0
U000390,J000390,J000390_T01,1,2026-01-23,Paid Social,Awareness,0,0.08166,,0.0
U000390,J000390,J000390_T02,2,2026-01-25,Direct,Decision,0,0.08166,,0.0
U000391,J000391,J000391_T01,1,2026-02-17,Organic Search,Consideration,0,0.17799,,0.0
U000391,J000391,J000391_T02,2,2026-02-19,Paid Search,Consideration,0,0.17799,,0.0
U000391,J000391,J000391_T03,3,2026-02-19,Paid Social,Awareness,0,0.17799,,0.0
U000391,J000391,J000391_T04,4,2026-02-23,Organic Search,Consideration,0,0.17799,,0.0
U000391,J000391,J000391_T05,5,2026-02-28,Paid Search,Consideration,0,0.17799,,0.0
U000392,J000392,J000392_T01,1,2026-02-03,Email,Decision,0,0.11816,,0.0
U000392,J000392,J000392_T02,2,2026-02-04,Paid Search,Consideration,0,0.11816,,0.0
U000393,J000393,J000393_T01,1,2026-01-16,Paid Search,Consideration,0,0.07447,,0.0
U000393,J000393,J000393_T02,2,2026-01-18,Direct,Decision,0,0.07447,,0.0
U000394,J000394,J000394_T01,1,2026-01-31,Paid Search,Consideration,1,0.16111,2026-02-14,126.38
U000394,J000394,J000394_T02,2,2026-02-04,Direct,Decision,1,0.16111,2026-02-14,126.38
U000394,J000394,J000394_T03,3,2026-02-07,Affiliate,Consideration,1,0.16111,2026-02-14,126.38
U000394,J000394,J000394_T04,4,2026-02-08,Paid Social,Awareness,1,0.16111,2026-02-14,126.38
U000394,J000394,J000394_T05,5,2026-02-12,Affiliate,Consideration,1,0.16111,2026-02-14,126.38
U000395,J000395,J000395_T01,1,2026-01-07,Organic Search,Consideration,0,0.10065,,0.0
U000395,J000395,J000395_T02,2,2026-01-11,Paid Search,Consideration,0,0.10065,,0.0
U000396,J000396,J000396_T01,1,2026-01-30,Referral,Consideration,0,0.08948,,0.0
U000396,J000396,J000396_T02,2,2026-02-02,Organic Search,Consideration,0,0.08948,,0.0
U000396,J000396,J000396_T03,3,2026-02-07,Organic Search,Consideration,0,0.08948,,0.0
U000397,J000397,J000397_T01,1,2026-03-06,Display,Awareness,0,0.14805,,0.0
U000397,J000397,J000397_T02,2,2026-03-07,Paid Social,Awareness,0,0.14805,,0.0
U000397,J000397,J000397_T03,3,2026-03-07,Email,Decision,0,0.14805,,0.0
U000398,J000398,J000398_T01,1,2026-01-16,Email,Decision,0,0.17799,,0.0
U000398,J000398,J000398_T02,2,2026-01-21,Referral,Consideration,0,0.17799,,0.0
U000398,J000398,J000398_T03,3,2026-01-25,Paid Search,Consideration,0,0.17799,,0.0
U000398,J000398,J000398_T04,4,2026-01-25,Affiliate,Consideration,0,0.17799,,0.0
U000399,J000399,J000399_T01,1,2026-01-30,Affiliate,Consideration,0,0.18847,,0.0
U000399,J000399,J000399_T02,2,2026-02-04,Email,Decision,0,0.18847,,0.0
U000399,J000399,J000399_T03,3,2026-02-05,Paid Search,Consideration,0,0.18847,,0.0
U000399,J000399,J000399_T04,4,2026-02-08,Email,Decision,0,0.18847,,0.0
U000399,J000399,J000399_T05,5,2026-02-10,Organic Search,Consideration,0,0.18847,,0.0
U000400,J000400,J000400_T01,1,2026-01-12,Organic Search,Consideration,1,0.15976,2026-01-28,156.11
U000400,J000400,J000400_T02,2,2026-01-12,Organic Search,Consideration,1,0.15976,2026-01-28,156.11
U000400,J000400,J000400_T03,3,2026-01-17,Direct,Decision,1,0.15976,2026-01-28,156.11
U000400,J000400,J000400_T04,4,2026-01-21,Affiliate,Consideration,1,0.15976,2026-01-28,156.11
U000400,J000400,J000400_T05,5,2026-01-25,Paid Search,Consideration,1,0.15976,2026-01-28,156.11
U000400,J000400,J000400_T06,6,2026-01-26,Paid Search,Consideration,1,0.15976,2026-01-28,156.11
U000401,J000401,J000401_T01,1,2026-01-05,Paid Social,Awareness,0,0.11816,,0.0
U000401,J000401,J000401_T02,2,2026-01-05,Paid Search,Consideration,0,0.11816,,0.0
U000402,J000402,J000402_T01,1,2026-02-16,Organic Search,Consideration,0,0.12898,,0.0
U000402,J000402,J000402_T02,2,2026-02-16,Paid Search,Consideration,0,0.12898,,0.0
U000402,J000402,J000402_T03,3,2026-02-20,Display,Awareness,0,0.12898,,0.0
U000403,J000403,J000403_T01,1,2026-01-31,Paid Social,Awareness,0,0.08166,,0.0
U000403,J000403,J000403_T02,2,2026-02-03,Direct,Decision,0,0.08166,,0.0
U000404,J000404,J000404_T01,1,2026-03-07,Referral,Consideration,0,0.09709,,0.0
U000404,J000404,J000404_T02,2,2026-03-08,Paid Search,Consideration,0,0.09709,,0.0
U000405,J000405,J000405_T01,1,2026-02-20,Direct,Decision,0,0.13354,,0.0
U000405,J000405,J000405_T02,2,2026-02-22,Paid Search,Consideration,0,0.13354,,0.0
U000405,J000405,J000405_T03,3,2026-02-24,Direct,Decision,0,0.13354,,0.0
U000405,J000405,J000405_T04,4,2026-03-01,Affiliate,Consideration,0,0.13354,,0.0
U000405,J000405,J000405_T05,5,2026-03-06,Referral,Consideration,0,0.13354,,0.0
U000406,J000406,J000406_T01,1,2026-03-01,Display,Awareness,0,0.04031,,0.0
U000407,J000407,J000407_T01,1,2026-02-06,Paid Search,Consideration,0,0.0685,,0.0
U000408,J000408,J000408_T01,1,2026-02-26,Email,Decision,0,0.14805,,0.0
U000408,J000408,J000408_T02,2,2026-03-02,Paid Social,Awareness,0,0.14805,,0.0
U000408,J000408,J000408_T03,3,2026-03-07,Referral,Consideration,0,0.14805,,0.0
U000409,J000409,J000409_T01,1,2026-01-08,Display,Awareness,0,0.20916,,0.0
U000409,J000409,J000409_T02,2,2026-01-10,Organic Search,Consideration,0,0.20916,,0.0
U000409,J000409,J000409_T03,3,2026-01-11,Paid Social,Awareness,0,0.20916,,0.0
U000409,J000409,J000409_T04,4,2026-01-11,Email,Decision,0,0.20916,,0.0
U000410,J000410,J000410_T01,1,2026-01-22,Paid Search,Consideration,0,0.09709,,0.0
U000410,J000410,J000410_T02,2,2026-01-24,Paid Social,Awareness,0,0.09709,,0.0
U000411,J000411,J000411_T01,1,2026-01-17,Paid Social,Awareness,0,0.04436,,0.0
U000412,J000412,J000412_T01,1,2026-01-17,Organic Search,Consideration,1,0.11507,2026-01-25,109.53
U000412,J000412,J000412_T02,2,2026-01-21,Referral,Consideration,1,0.11507,2026-01-25,109.53
U000412,J000412,J000412_T03,3,2026-01-23,Direct,Decision,1,0.11507,2026-01-25,109.53
U000413,J000413,J000413_T01,1,2026-02-17,Affiliate,Consideration,0,0.09195,,0.0
U000413,J000413,J000413_T02,2,2026-02-22,Paid Search,Consideration,0,0.09195,,0.0
U000414,J000414,J000414_T01,1,2026-02-27,Affiliate,Consideration,0,0.12565,,0.0
U000414,J000414,J000414_T02,2,2026-02-27,Display,Awareness,0,0.12565,,0.0
U000414,J000414,J000414_T03,3,2026-02-27,Paid Social,Awareness,0,0.12565,,0.0
U000414,J000414,J000414_T04,4,2026-02-28,Direct,Decision,0,0.12565,,0.0
U000415,J000415,J000415_T01,1,2026-02-14,Display,Awareness,0,0.1091,,0.0
U000415,J000415,J000415_T02,2,2026-02-18,Organic Search,Consideration,0,0.1091,,0.0
U000415,J000415,J000415_T03,3,2026-02-23,Direct,Decision,0,0.1091,,0.0
U000416,J000416,J000416_T01,1,2026-01-13,Referral,Consideration,0,0.11816,,0.0
U000416,J000416,J000416_T02,2,2026-01-17,Email,Decision,0,0.11816,,0.0
U000416,J000416,J000416_T03,3,2026-01-22,Email,Decision,0,0.11816,,0.0
U000416,J000416,J000416_T04,4,2026-01-22,Direct,Decision,0,0.11816,,0.0
U000417,J000417,J000417_T01,1,2026-01-20,Referral,Consideration,0,0.04974,,0.0
U000418,J000418,J000418_T01,1,2026-01-20,Paid Social,Awareness,0,0.06009,,0.0
U000418,J000418,J000418_T02,2,2026-01-25,Affiliate,Consideration,0,0.06009,,0.0
U000419,J000419,J000419_T01,1,2026-01-14,Direct,Decision,1,0.1192,2026-01-22,188.48
U000419,J000419,J000419_T02,2,2026-01-18,Paid Search,Consideration,1,0.1192,2026-01-22,188.48
U000419,J000419,J000419_T03,3,2026-01-21,Paid Social,Awareness,1,0.1192,2026-01-22,188.48
U000420,J000420,J000420_T01,1,2026-02-26,Referral,Consideration,1,0.1571,2026-03-03,144.85
U000420,J000420,J000420_T02,2,2026-02-26,Affiliate,Consideration,1,0.1571,2026-03-03,144.85
U000420,J000420,J000420_T03,3,2026-02-28,Direct,Decision,1,0.1571,2026-03-03,144.85
U000420,J000420,J000420_T04,4,2026-03-03,Paid Search,Consideration,1,0.1571,2026-03-03,144.85
U000421,J000421,J000421_T01,1,2026-01-24,Paid Search,Consideration,0,0.12026,,0.0
U000421,J000421,J000421_T02,2,2026-01-29,Display,Awareness,0,0.12026,,0.0
U000421,J000421,J000421_T03,3,2026-02-02,Paid Search,Consideration,0,0.12026,,0.0
U000421,J000421,J000421_T04,4,2026-02-04,Direct,Decision,0,0.12026,,0.0
U000422,J000422,J000422_T01,1,2026-01-21,Paid Social,Awareness,0,0.2227,,0.0
U000422,J000422,J000422_T02,2,2026-01-26,Paid Search,Consideration,0,0.2227,,0.0
U000422,J000422,J000422_T03,3,2026-01-26,Display,Awareness,0,0.2227,,0.0
U000422,J000422,J000422_T04,4,2026-01-29,Email,Decision,0,0.2227,,0.0
U000423,J000423,J000423_T01,1,2026-03-09,Referral,Consideration,0,0.04974,,0.0
U000424,J000424,J000424_T01,1,2026-01-08,Display,Awareness,0,0.04031,,0.0
U000425,J000425,J000425_T01,1,2026-03-02,Organic Search,Consideration,0,0.05315,,0.0
U000425,J000425,J000425_T02,2,2026-03-06,Organic Search,Consideration,0,0.05315,,0.0
U000426,J000426,J000426_T01,1,2026-03-05,Display,Awareness,0,0.12026,,0.0
U000426,J000426,J000426_T02,2,2026-03-08,Paid Search,Consideration,0,0.12026,,0.0
U000426,J000426,J000426_T03,3,2026-03-09,Display,Awareness,0,0.12026,,0.0
U000426,J000426,J000426_T04,4,2026-03-13,Direct,Decision,0,0.12026,,0.0
U000427,J000427,J000427_T01,1,2026-02-05,Organic Search,Consideration,1,0.1347,2026-02-12,136.92
U000427,J000427,J000427_T02,2,2026-02-07,Direct,Decision,1,0.1347,2026-02-12,136.92
U000427,J000427,J000427_T03,3,2026-02-11,Email,Decision,1,0.1347,2026-02-12,136.92
U000428,J000428,J000428_T01,1,2026-02-02,Organic Search,Consideration,0,0.08867,,0.0
U000428,J000428,J000428_T02,2,2026-02-06,Paid Social,Awareness,0,0.08867,,0.0
U000428,J000428,J000428_T03,3,2026-02-07,Affiliate,Consideration,0,0.08867,,0.0
U000429,J000429,J000429_T01,1,2026-01-17,Organic Search,Consideration,0,0.10065,,0.0
U000429,J000429,J000429_T02,2,2026-01-17,Paid Search,Consideration,0,0.10065,,0.0
U000430,J000430,J000430_T01,1,2026-02-27,Paid Search,Consideration,0,0.12132,,0.0
U000430,J000430,J000430_T02,2,2026-03-01,Email,Decision,0,0.12132,,0.0
U000430,J000430,J000430_T03,3,2026-03-04,Paid Search,Consideration,0,0.12132,,0.0
U000431,J000431,J000431_T01,1,2026-02-04,Paid Search,Consideration,0,0.14064,,0.0
U000431,J000431,J000431_T02,2,2026-02-07,Email,Decision,0,0.14064,,0.0
U000431,J000431,J000431_T03,3,2026-02-10,Organic Search,Consideration,0,0.14064,,0.0
U000432,J000432,J000432_T01,1,2026-03-07,Paid Social,Awareness,0,0.14805,,0.0
U000432,J000432,J000432_T02,2,2026-03-08,Display,Awareness,0,0.14805,,0.0
U000432,J000432,J000432_T03,3,2026-03-13,Email,Decision,0,0.14805,,0.0
U000433,J000433,J000433_T01,1,2026-02-25,Display,Awareness,0,0.10813,,0.0
U000433,J000433,J000433_T02,2,2026-02-26,Paid Search,Consideration,0,0.10813,,0.0
U000434,J000434,J000434_T01,1,2026-03-01,Paid Social,Awareness,0,0.05315,,0.0
U000434,J000434,J000434_T02,2,2026-03-05,Paid Social,Awareness,0,0.05315,,0.0
U000434,J000434,J000434_T03,3,2026-03-09,Display,Awareness,0,0.05315,,0.0
U000435,J000435,J000435_T01,1,2026-02-08,Paid Social,Awareness,0,0.19155,,0.0
U000435,J000435,J000435_T02,2,2026-02-13,Referral,Consideration,0,0.19155,,0.0
U000435,J000435,J000435_T03,3,2026-02-15,Organic Search,Consideration,0,0.19155,,0.0
U000435,J000435,J000435_T04,4,2026-02-19,Direct,Decision,0,0.19155,,0.0
U000436,J000436,J000436_T01,1,2026-01-27,Affiliate,Consideration,0,0.12347,,0.0
U000436,J000436,J000436_T02,2,2026-01-30,Direct,Decision,0,0.12347,,0.0
U000436,J000436,J000436_T03,3,2026-01-31,Email,Decision,0,0.12347,,0.0
U000437,J000437,J000437_T01,1,2026-01-26,Display,Awareness,0,0.07447,,0.0
U000437,J000437,J000437_T02,2,2026-01-28,Direct,Decision,0,0.07447,,0.0
U000438,J000438,J000438_T01,1,2026-03-03,Display,Awareness,0,0.14805,,0.0
U000438,J000438,J000438_T02,2,2026-03-03,Paid Social,Awareness,0,0.14805,,0.0
U000438,J000438,J000438_T03,3,2026-03-08,Email,Decision,0,0.14805,,0.0
U000439,J000439,J000439_T01,1,2026-02-02,Organic Search,Consideration,0,0.1091,,0.0
U000439,J000439,J000439_T02,2,2026-02-07,Paid Search,Consideration,0,0.1091,,0.0
U000439,J000439,J000439_T03,3,2026-02-10,Direct,Decision,0,0.1091,,0.0
U000440,J000440,J000440_T01,1,2026-03-05,Paid Search,Consideration,0,0.16798,,0.0
U000440,J000440,J000440_T02,2,2026-03-06,Paid Social,Awareness,0,0.16798,,0.0
U000440,J000440,J000440_T03,3,2026-03-11,Referral,Consideration,0,0.16798,,0.0
U000440,J000440,J000440_T04,4,2026-03-15,Paid Search,Consideration,0,0.16798,,0.0
U000441,J000441,J000441_T01,1,2026-01-08,Referral,Consideration,0,0.09709,,0.0
U000441,J000441,J000441_T02,2,2026-01-12,Paid Search,Consideration,0,0.09709,,0.0
U000442,J000442,J000442_T01,1,2026-02-25,Referral,Consideration,0,0.04974,,0.0
U000443,J000443,J000443_T01,1,2026-01-10,Referral,Consideration,0,0.08707,,0.0
U000443,J000443,J000443_T02,2,2026-01-14,Organic Search,Consideration,0,0.08707,,0.0
U000444,J000444,J000444_T01,1,2026-02-13,Display,Awareness,0,0.15059,,0.0
U000444,J000444,J000444_T02,2,2026-02-17,Referral,Consideration,0,0.15059,,0.0
U000444,J000444,J000444_T03,3,2026-02-22,Paid Search,Consideration,0,0.15059,,0.0
U000445,J000445,J000445_T01,1,2026-01-22,Referral,Consideration,0,0.04974,,0.0
U000446,J000446,J000446_T01,1,2026-03-01,Organic Search,Consideration,0,0.23505,,0.0
U000446,J000446,J000446_T02,2,2026-03-06,Email,Decision,0,0.23505,,0.0
U000446,J000446,J000446_T03,3,2026-03-10,Organic Search,Consideration,0,0.23505,,0.0
U000446,J000446,J000446_T04,4,2026-03-10,Paid Search,Consideration,0,0.23505,,0.0
U000446,J000446,J000446_T05,5,2026-03-10,Paid Social,Awareness,0,0.23505,,0.0
U000447,J000447,J000447_T01,1,2026-01-29,Display,Awareness,0,0.04031,,0.0
U000448,J000448,J000448_T01,1,2026-02-05,Direct,Decision,0,0.06416,,0.0
U000448,J000448,J000448_T02,2,2026-02-06,Organic Search,Consideration,0,0.06416,,0.0
U000449,J000449,J000449_T01,1,2026-02-06,Paid Search,Consideration,1,0.0685,2026-02-07,121.17
U000450,J000450,J000450_T01,1,2026-01-23,Paid Search,Consideration,0,0.10156,,0.0
U000450,J000450,J000450_T02,2,2026-01-27,Direct,Decision,0,0.10156,,0.0
U000450,J000450,J000450_T03,3,2026-01-27,Organic Search,Consideration,0,0.10156,,0.0
U000451,J000451,J000451_T01,1,2026-01-15,Organic Search,Consideration,0,0.1034,,0.0
U000451,J000451,J000451_T02,2,2026-01-17,Paid Search,Consideration,0,0.1034,,0.0
U000451,J000451,J000451_T03,3,2026-01-19,Paid Search,Consideration,0,0.1034,,0.0
U000452,J000452,J000452_T01,1,2026-03-04,Referral,Consideration,0,0.16383,,0.0
U000452,J000452,J000452_T02,2,2026-03-09,Display,Awareness,0,0.16383,,0.0
U000452,J000452,J000452_T03,3,2026-03-13,Email,Decision,0,0.16383,,0.0
U000453,J000453,J000453_T01,1,2026-03-10,Organic Search,Consideration,0,0.17654,,0.0
U000453,J000453,J000453_T02,2,2026-03-13,Affiliate,Consideration,0,0.17654,,0.0
U000453,J000453,J000453_T03,3,2026-03-15,Paid Social,Awareness,0,0.17654,,0.0
U000453,J000453,J000453_T04,4,2026-03-20,Paid Social,Awareness,0,0.17654,,0.0
U000453,J000453,J000453_T05,5,2026-03-23,Organic Search,Consideration,0,0.17654,,0.0
U000453,J000453,J000453_T06,6,2026-03-28,Paid Social,Awareness,0,0.17654,,0.0
U000453,J000453,J000453_T07,7,2026-03-30,Paid Search,Consideration,0,0.17654,,0.0
U000454,J000454,J000454_T01,1,2026-02-18,Display,Awareness,0,0.21755,,0.0
U000454,J000454,J000454_T02,2,2026-02-20,Direct,Decision,0,0.21755,,0.0
U000454,J000454,J000454_T03,3,2026-02-24,Email,Decision,0,0.21755,,0.0
U000454,J000454,J000454_T04,4,2026-02-25,Paid Search,Consideration,0,0.21755,,0.0
U000455,J000455,J000455_T01,1,2026-01-21,Organic Search,Consideration,0,0.10065,,0.0
U000455,J000455,J000455_T02,2,2026-01-24,Paid Search,Consideration,0,0.10065,,0.0
U000456,J000456,J000456_T01,1,2026-03-06,Organic Search,Consideration,0,0.16938,,0.0
U000456,J000456,J000456_T02,2,2026-03-07,Email,Decision,0,0.16938,,0.0
U000456,J000456,J000456_T03,3,2026-03-09,Paid Search,Consideration,0,0.16938,,0.0
U000457,J000457,J000457_T01,1,2026-01-20,Organic Search,Consideration,0,0.15578,,0.0
U000457,J000457,J000457_T02,2,2026-01-21,Display,Awareness,0,0.15578,,0.0
U000457,J000457,J000457_T03,3,2026-01-26,Paid Search,Consideration,0,0.15578,,0.0
U000458,J000458,J000458_T01,1,2026-01-19,Referral,Consideration,0,0.05787,,0.0
U000458,J000458,J000458_T02,2,2026-01-24,Display,Awareness,0,0.05787,,0.0
U000459,J000459,J000459_T01,1,2026-02-16,Referral,Consideration,0,0.11507,,0.0
U000459,J000459,J000459_T02,2,2026-02-19,Email,Decision,0,0.11507,,0.0
U000459,J000459,J000459_T03,3,2026-02-21,Direct,Decision,0,0.11507,,0.0
U000460,J000460,J000460_T01,1,2026-01-30,Organic Search,Consideration,0,0.18392,,0.0
U000460,J000460,J000460_T02,2,2026-01-30,Paid Social,Awareness,0,0.18392,,0.0
U000460,J000460,J000460_T03,3,2026-01-30,Email,Decision,0,0.18392,,0.0
U000461,J000461,J000461_T01,1,2026-03-01,Affiliate,Consideration,1,0.21249,2026-03-08,46.03
U000461,J000461,J000461_T02,2,2026-03-01,Referral,Consideration,1,0.21249,2026-03-08,46.03
U000461,J000461,J000461_T03,3,2026-03-04,Paid Social,Awareness,1,0.21249,2026-03-08,46.03
U000461,J000461,J000461_T04,4,2026-03-08,Paid Search,Consideration,1,0.21249,2026-03-08,46.03
U000462,J000462,J000462_T01,1,2026-01-28,Affiliate,Consideration,1,0.06297,2026-02-01,190.71
U000462,J000462,J000462_T02,2,2026-01-30,Direct,Decision,1,0.06297,2026-02-01,190.71
U000463,J000463,J000463_T01,1,2026-02-07,Paid Search,Consideration,0,0.17799,,0.0
U000463,J000463,J000463_T02,2,2026-02-12,Email,Decision,0,0.17799,,0.0
U000463,J000463,J000463_T03,3,2026-02-14,Organic Search,Consideration,0,0.17799,,0.0
U000463,J000463,J000463_T04,4,2026-02-18,Paid Search,Consideration,0,0.17799,,0.0
U000463,J000463,J000463_T05,5,2026-02-20,Paid Search,Consideration,0,0.17799,,0.0
U000464,J000464,J000464_T01,1,2026-02-05,Paid Social,Awareness,0,0.06599,,0.0
U000464,J000464,J000464_T02,2,2026-02-07,Organic Search,Consideration,0,0.06599,,0.0
U000465,J000465,J000465_T01,1,2026-01-22,Paid Social,Awareness,0,0.18392,,0.0
U000465,J000465,J000465_T02,2,2026-01-25,Paid Search,Consideration,0,0.18392,,0.0
U000465,J000465,J000465_T03,3,2026-01-29,Organic Search,Consideration,0,0.18392,,0.0
U000465,J000465,J000465_T04,4,2026-01-29,Affiliate,Consideration,0,0.18392,,0.0
U000466,J000466,J000466_T01,1,2026-03-07,Organic Search,Consideration,0,0.12347,,0.0
U000466,J000466,J000466_T02,2,2026-03-09,Direct,Decision,0,0.12347,,0.0
U000466,J000466,J000466_T03,3,2026-03-13,Paid Search,Consideration,0,0.12347,,0.0
U000467,J000467,J000467_T01,1,2026-01-03,Display,Awareness,0,0.11816,,0.0
U000467,J000467,J000467_T02,2,2026-01-05,Email,Decision,0,0.11816,,0.0
U000468,J000468,J000468_T01,1,2026-02-24,Display,Awareness,0,0.10813,,0.0
U000468,J000468,J000468_T02,2,2026-03-01,Paid Search,Consideration,0,0.10813,,0.0
U000469,J000469,J000469_T01,1,2026-01-04,Display,Awareness,0,0.04031,,0.0
U000470,J000470,J000470_T01,1,2026-02-07,Direct,Decision,0,0.13587,,0.0
U000470,J000470,J000470_T02,2,2026-02-11,Display,Awareness,0,0.13587,,0.0
U000470,J000470,J000470_T03,3,2026-02-14,Direct,Decision,0,0.13587,,0.0
U000470,J000470,J000470_T04,4,2026-02-14,Paid Search,Consideration,0,0.13587,,0.0
U000471,J000471,J000471_T01,1,2026-02-02,Paid Social,Awareness,0,0.16938,,0.0
U000471,J000471,J000471_T02,2,2026-02-02,Affiliate,Consideration,0,0.16938,,0.0
U000471,J000471,J000471_T03,3,2026-02-02,Email,Decision,0,0.16938,,0.0
U000472,J000472,J000472_T01,1,2026-02-02,Display,Awareness,0,0.04031,,0.0
U000473,J000473,J000473_T01,1,2026-01-10,Direct,Decision,0,0.04927,,0.0
U000473,J000473,J000473_T02,2,2026-01-14,Direct,Decision,0,0.04927,,0.0
U000473,J000473,J000473_T03,3,2026-01-16,Direct,Decision,0,0.04927,,0.0
U000474,J000474,J000474_T01,1,2026-01-15,Paid Social,Awareness,0,0.1443,,0.0
U000474,J000474,J000474_T02,2,2026-01-16,Direct,Decision,0,0.1443,,0.0
U000474,J000474,J000474_T03,3,2026-01-18,Paid Search,Consideration,0,0.1443,,0.0
U000475,J000475,J000475_T01,1,2026-02-04,Display,Awareness,0,0.18392,,0.0
U000475,J000475,J000475_T02,2,2026-02-07,Organic Search,Consideration,0,0.18392,,0.0
U000475,J000475,J000475_T03,3,2026-02-08,Email,Decision,0,0.18392,,0.0
U000475,J000475,J000475_T04,4,2026-02-11,Affiliate,Consideration,0,0.18392,,0.0
U000476,J000476,J000476_T01,1,2026-01-30,Paid Social,Awareness,0,0.18847,,0.0
U000476,J000476,J000476_T02,2,2026-02-04,Paid Search,Consideration,0,0.18847,,0.0
U000476,J000476,J000476_T03,3,2026-02-06,Paid Search,Consideration,0,0.18847,,0.0
U000476,J000476,J000476_T04,4,2026-02-07,Affiliate,Consideration,0,0.18847,,0.0
U000476,J000476,J000476_T05,5,2026-02-09,Organic Search,Consideration,0,0.18847,,0.0
U000477,J000477,J000477_T01,1,2026-01-08,Paid Search,Consideration,0,0.07447,,0.0
U000477,J000477,J000477_T02,2,2026-01-08,Direct,Decision,0,0.07447,,0.0
U000478,J000478,J000478_T01,1,2026-02-20,Display,Awareness,0,0.13943,,0.0
U000478,J000478,J000478_T02,2,2026-02-22,Paid Social,Awareness,0,0.13943,,0.0
U000478,J000478,J000478_T03,3,2026-02-23,Paid Social,Awareness,0,0.13943,,0.0
U000478,J000478,J000478_T04,4,2026-02-25,Paid Search,Consideration,0,0.13943,,0.0
U000479,J000479,J000479_T01,1,2026-01-04,Organic Search,Consideration,0,0.08707,,0.0
U000479,J000479,J000479_T02,2,2026-01-06,Referral,Consideration,0,0.08707,,0.0
U000480,J000480,J000480_T01,1,2026-02-23,Display,Awareness,0,0.07447,,0.0
U000480,J000480,J000480_T02,2,2026-02-26,Direct,Decision,0,0.07447,,0.0
U000481,J000481,J000481_T01,1,2026-01-14,Paid Social,Awareness,0,0.04436,,0.0
U000482,J000482,J000482_T01,1,2026-02-21,Paid Social,Awareness,0,0.1443,,0.0
U000482,J000482,J000482_T02,2,2026-02-22,Paid Search,Consideration,0,0.1443,,0.0
U000482,J000482,J000482_T03,3,2026-02-25,Organic Search,Consideration,0,0.1443,,0.0
U000482,J000482,J000482_T04,4,2026-03-01,Organic Search,Consideration,0,0.1443,,0.0
U000483,J000483,J000483_T01,1,2026-01-20,Display,Awareness,0,0.11816,,0.0
U000483,J000483,J000483_T02,2,2026-01-25,Paid Search,Consideration,0,0.11816,,0.0
U000483,J000483,J000483_T03,3,2026-01-25,Affiliate,Consideration,0,0.11816,,0.0
U000484,J000484,J000484_T01,1,2026-03-02,Paid Search,Consideration,0,0.0685,,0.0
U000485,J000485,J000485_T01,1,2026-03-10,Referral,Consideration,0,0.08707,,0.0
U000485,J000485,J000485_T02,2,2026-03-12,Organic Search,Consideration,0,0.08707,,0.0
U000486,J000486,J000486_T01,1,2026-02-14,Email,Decision,0,0.08166,,0.0
U000486,J000486,J000486_T02,2,2026-02-19,Direct,Decision,0,0.08166,,0.0
U000487,J000487,J000487_T01,1,2026-01-15,Paid Search,Consideration,0,0.20916,,0.0
U000487,J000487,J000487_T02,2,2026-01-19,Paid Social,Awareness,0,0.20916,,0.0
U000487,J000487,J000487_T03,3,2026-01-19,Organic Search,Consideration,0,0.20916,,0.0
U000487,J000487,J000487_T04,4,2026-01-23,Direct,Decision,0,0.20916,,0.0
U000487,J000487,J000487_T05,5,2026-01-26,Paid Search,Consideration,0,0.20916,,0.0
U000488,J000488,J000488_T01,1,2026-03-09,Paid Social,Awareness,0,0.19623,,0.0
U000488,J000488,J000488_T02,2,2026-03-10,Email,Decision,0,0.19623,,0.0
U000488,J000488,J000488_T03,3,2026-03-13,Paid Search,Consideration,0,0.19623,,0.0
U000489,J000489,J000489_T01,1,2026-02-07,Paid Search,Consideration,0,0.13943,,0.0
U000489,J000489,J000489_T02,2,2026-02-11,Referral,Consideration,0,0.13943,,0.0
U000489,J000489,J000489_T03,3,2026-02-16,Paid Search,Consideration,0,0.13943,,0.0
U000489,J000489,J000489_T04,4,2026-02-19,Organic Search,Consideration,0,0.13943,,0.0
U000490,J000490,J000490_T01,1,2026-01-07,Organic Search,Consideration,0,0.12347,,0.0
U000490,J000490,J000490_T02,2,2026-01-09,Direct,Decision,0,0.12347,,0.0
U000490,J000490,J000490_T03,3,2026-01-13,Paid Search,Consideration,0,0.12347,,0.0
U000491,J000491,J000491_T01,1,2026-03-06,Paid Search,Consideration,0,0.12786,,0.0
U000491,J000491,J000491_T02,2,2026-03-08,Paid Social,Awareness,0,0.12786,,0.0
U000491,J000491,J000491_T03,3,2026-03-13,Direct,Decision,0,0.12786,,0.0
U000492,J000492,J000492_T01,1,2026-01-07,Paid Search,Consideration,0,0.08241,,0.0
U000492,J000492,J000492_T02,2,2026-01-10,Organic Search,Consideration,0,0.08241,,0.0
U000493,J000493,J000493_T01,1,2026-01-20,Paid Social,Awareness,1,0.11816,2026-01-24,146.21
